municipio,provincia,codigo_ine,num_centros_salud,municipio_nombre_humano
Torres de Alcanadre,Huesca,22235,1,Torres de Alcanadre
Torres de Barbués,Huesca,22236,2,Torres de Barbués
Torres de Berrellén,Zaragoza,50262,1,Torres de Berrellén
Torres de Cotillas (Las),Murcia,30038,2,Las Torres de Cotillas
Torres de la Alameda,Madrid,28154,1,Torres de la Alameda
Torres de Segre,Lleida,25232,1,Torres de Segre
Torres del Carrizal,Zamora,49222,1,Torres del Carrizal
Torres del Río,Navarra,31231,1,Torres del Río
Torres Torres,Valencia,46245,1,Torres Torres
Torresandino,Burgos,9390,1,Torresandino
Torrescárcela,Valladolid,47172,2,Torrescárcela
Torresmenudas,Salamanca,37327,1,Torresmenudas
Torrevelilla,Teruel,44230,1,Torrevelilla
Torrevieja,Alicante,3133,5,Torrevieja
Torrico,Toledo,45172,1,Torrico
Torrijas,Teruel,44231,1,Torrijas
Torrijo de la Cañada,Zaragoza,50263,1,Torrijo de la Cañada
Torrijo del Campo,Teruel,44232,1,Torrijo del Campo
Torrijos,Toledo,45173,1,Torrijos
Torroella de Fluvià,Girona,17198,1,Torroella de Fluvià
Torroella de Montgrí,Girona,17199,2,Torroella de Montgrí
Torroja del Priorat,Tarragona,43154,1,Torroja del Priorat
Torrox,Málaga,29091,2,Torrox
Torrubia,Guadalajara,19285,1,Torrubia
Torrubia de Soria,Soria,42187,1,Torrubia de Soria
Torrubia del Campo,Cuenca,16212,1,Torrubia del Campo
Torrubia del Castillo,Cuenca,16213,1,Torrubia del Castillo
Tortellà,Girona,17200,1,Tortellà
Tórtola de Henares,Guadalajara,19286,1,Tórtola de Henares
Tórtoles,Ávila,5246,1,Tórtoles
Tórtoles de Esgueva,Burgos,9391,2,Tórtoles de Esgueva
Tortosa,Tarragona,43155,6,Tortosa
Tortuera,Guadalajara,19287,1,Tortuera
Tortuero,Guadalajara,19288,1,Tortuero
Torvizcón,Granada,18179,1,Torvizcón
Tosantos,Burgos,9392,1,Tosantos
Toses,Girona,17201,1,Toses
Tosos,Zaragoza,50264,1,Tosos
Tossa de Mar,Girona,17202,1,Tossa de Mar
Totalán,Málaga,29092,1,Totalán
Totana,Murcia,30039,3,Totana
Totanés,Toledo,45174,1,Totanés
Touro,A Coruña,15085,1,Touro
Tous,Valencia,46246,1,Tous
Trabada,Lugo,27061,1,Trabada
Trabadelo,León,24171,1,Trabadelo
Trabanca,Salamanca,37328,1,Trabanca
Trabazos,Zamora,49223,5,Trabazos
Tragacete,Cuenca,16215,1,Tragacete
Traíd,Guadalajara,19289,1,Traíd
Traiguera,Castellón,12121,1,Traiguera
Tramacastiel,Teruel,44234,2,Tramacastiel
Tramacastilla,Teruel,44235,1,Tramacastilla
Tramaced,Huesca,22239,1,Tramaced
Trasierra,Badajoz,6134,1,Trasierra
Trasmiras,Ourense,32082,1,Trasmiras
Trasmoz,Zaragoza,50265,1,Trasmoz
Trasobares,Zaragoza,50266,1,Trasobares
Traspinedo,Valladolid,47173,1,Traspinedo
Trazo,A Coruña,15086,2,Trazo
Trebujena,Cádiz,11037,1,Trebujena
Trefacio,Zamora,49224,1,Trefacio
Tremedal de Tormes,Salamanca,37329,1,Tremedal de Tormes
Tremp,Lleida,25234,5,Tremp
Tres Cantos,Madrid,28903,2,Tres Cantos
Tres Villas (Las),Almería,4901,3,Las Tres Villas
Trescasas,Segovia,40207,1,Trescasas
Tresjuncos,Cuenca,16216,1,Tresjuncos
Trespaderne,Burgos,9394,1,Trespaderne
Tresviso,Cantabria,39088,1,Tresviso
Trévago,Soria,42188,1,Trévago
Trevélez,Granada,18180,1,Trevélez
Treviana,La Rioja,26155,1,Treviana
Triacastela,Lugo,27062,1,Triacastela
Tribaldos,Cuenca,16217,1,Tribaldos
Tricio,La Rioja,26157,1,Tricio
Trigueros,Huelva,21070,1,Trigueros
Trigueros del Valle,Valladolid,47174,1,Trigueros del Valle
Trijueque,Guadalajara,19290,2,Trijueque
Trillo,Guadalajara,19291,5,Trillo
Triollo,Palencia,34185,2,Triollo
Tronchón,Teruel,44236,1,Tronchón
Truchas,León,24172,2,Truchas
Trucios-Turtzioz,Bizkaia,48087,1,Trucios-Turtzioz
Trujillanos,Badajoz,6135,1,Trujillanos
Trujillo,Cáceres,10195,3,Trujillo
Tubilla del Agua,Burgos,9395,3,Tubilla del Agua
Tubilla del Lago,Burgos,9396,1,Tubilla del Lago
Tudanca,Cantabria,39089,1,Tudanca
Tudela,Navarra,31232,2,Tudela
Tudela de Duero,Valladolid,47175,2,Tudela de Duero
Tudelilla,La Rioja,26158,1,Tudelilla
Tuéjar,Valencia,46247,1,Tuéjar
Tui,Pontevedra,36055,1,Tui
Tuineje,Las Palmas,35030,4,Tuineje
Tulebras,Navarra,31233,1,Tulebras
Turcia,León,24173,4,Turcia
Turégano,Segovia,40208,4,Turégano
Turís,Valencia,46248,1,Turís
Turleque,Toledo,45175,1,Turleque
Turón,Granada,18181,1,Turón
Turre,Almería,4093,1,Turre
Turrillas,Almería,4094,1,Turrillas
Úbeda,Jaén,23092,6,Úbeda
Ubide,Bizkaia,48088,1,Ubide
Ubrique,Cádiz,11038,1,Ubrique
Ucar,Navarra,31234,1,Ucar
Uceda,Guadalajara,19293,2,Uceda
Ucero,Soria,42189,1,Ucero
Uclés,Cuenca,16218,1,Uclés
Udías,Cantabria,39090,1,Udías
Ugao-Miraballes,Bizkaia,48065,1,Ugao-Miraballes
Ugena,Toledo,45176,1,Ugena
Ugíjar,Granada,18182,3,Ugíjar
Uharte Arakil,Navarra,31123,1,Uharte Arakil
Ujados,Guadalajara,19294,1,Ujados
Ujué/Uxue,Navarra,31235,1,Ujué/Uxue
Ulea,Murcia,30040,1,Ulea
Uleila del Campo,Almería,4095,1,Uleila del Campo
Ullà,Girona,17204,0,Ullà
Ullastrell,Barcelona,8290,1,Ullastrell
Ullastret,Girona,17205,1,Ullastret
Ulldecona,Tarragona,43156,5,Ulldecona
Ulldemolins,Tarragona,43157,1,Ulldemolins
Ultramort,Girona,17203,1,Ultramort
Ultzama,Navarra,31236,1,Ultzama
Umbrete,Sevilla,41094,1,Umbrete
Umbrías,Ávila,5249,3,Umbrías
Uncastillo,Zaragoza,50267,1,Uncastillo
Unciti,Navarra,31237,0,Unciti
Undués de Lerda,Zaragoza,50268,1,Undués de Lerda
Unión (La),Murcia,30041,3,La Unión
Unión de Campos (La),Valladolid,47176,1,La Unión de Campos
Unzué/Untzue,Navarra,31238,1,Unzué/Untzue
Uña,Cuenca,16219,1,Uña
Uña de Quintana,Zamora,49225,1,Uña de Quintana
Úrbel del Castillo,Burgos,9398,1,Úrbel del Castillo
Urda,Toledo,45177,1,Urda
Urdazubi/Urdax,Navarra,31239,1,Urdazubi/Urdax
Urdiain,Navarra,31240,1,Urdiain
Urdiales del Páramo,León,24174,3,Urdiales del Páramo
Urduliz,Bizkaia,48089,1,Urduliz
Urduña/Orduña,Bizkaia,48074,1,Urduña/Orduña
Urkabustaiz,Álava,1054,1,Urkabustaiz
Urnieta,Gipuzkoa,20072,1,Urnieta
Urones de Castroponce,Valladolid,47177,1,Urones de Castroponce
Urrácal,Almería,4096,1,Urrácal
Urraul Alto,Navarra,31241,1,Urraul Alto
Urraul Bajo,Navarra,31242,1,Urraul Bajo
Urrea de Gaén,Teruel,44237,1,Urrea de Gaén
Urrea de Jalón,Zaragoza,50269,1,Urrea de Jalón
Urretxu,Gipuzkoa,20077,0,Urretxu
Urriés,Zaragoza,50270,1,Urriés
Urroz,Navarra,31244,1,Urroz
Urroz-Villa,Navarra,31243,1,Urroz-Villa
Urueña,Valladolid,47178,1,Urueña
Urueñas,Segovia,40210,1,Urueñas
Uruñuela,La Rioja,26160,1,Uruñuela
Urús,Girona,17206,0,Urús
Urzainqui/Urzainki,Navarra,31245,1,Urzainqui/Urzainki
Usagre,Badajoz,6136,1,Usagre
Used,Zaragoza,50271,1,Used
Useras/Useres (les),Castellón,12122,1,Les Useras/Useres
Usurbil,Gipuzkoa,20073,1,Usurbil
Utande,Guadalajara,19296,1,Utande
Utebo,Zaragoza,50272,2,Utebo
Uterga,Navarra,31246,1,Uterga
Utiel,Valencia,46249,5,Utiel
Utrera,Sevilla,41095,6,Utrera
Utrillas,Teruel,44238,1,Utrillas
Uztárroz/Uztarroze,Navarra,31247,1,Uztárroz/Uztarroze
Vacarisses,Barcelona,8291,1,Vacarisses
Vadillo,Soria,42190,1,Vadillo
Vadillo de la Guareña,Zamora,49226,1,Vadillo de la Guareña
Vadillo de la Sierra,Ávila,5251,1,Vadillo de la Sierra
Vadocondes,Burgos,9400,1,Vadocondes
Vajol (La),Girona,17014,1,La Vajol
Val de San Lorenzo,León,24185,3,Val de San Lorenzo
Val de San Martín,Zaragoza,50274,1,Val de San Martín
Val de San Vicente,Cantabria,39095,1,Val de San Vicente
Val do Dubra,A Coruña,15088,1,Val do Dubra
Valacloche,Teruel,44239,1,Valacloche
Valadouro (O),Lugo,27063,1,O Valadouro
Valbona,Teruel,44240,1,Valbona
Valbuena de Duero,Valladolid,47179,2,Valbuena de Duero
Valbuena de Pisuerga,Palencia,34186,1,Valbuena de Pisuerga
Valcabado,Zamora,49227,1,Valcabado
Valdáliga,Cantabria,39091,3,Valdáliga
Valdaracete,Madrid,28155,1,Valdaracete
Valdarachas,Guadalajara,19297,1,Valdarachas
Valdastillas,Cáceres,10196,1,Valdastillas
Valde-Ucieza,Palencia,34192,3,Valde-Ucieza
Valdealgorfa,Teruel,44241,1,Valdealgorfa
Valdeande,Burgos,9403,1,Valdeande
Valdearcos de la Vega,Valladolid,47180,1,Valdearcos de la Vega
Valdearenas,Guadalajara,19298,1,Valdearenas
Valdeavellano,Guadalajara,19299,1,Valdeavellano
Valdeavellano de Tera,Soria,42191,1,Valdeavellano de Tera
Valdeavero,Madrid,28156,1,Valdeavero
Valdeaveruelo,Guadalajara,19300,1,Valdeaveruelo
Valdecaballeros,Badajoz,6137,1,Valdecaballeros
Valdecañas de Tajo,Cáceres,10197,1,Valdecañas de Tajo
Valdecarros,Salamanca,37330,1,Valdecarros
Valdecasa,Ávila,5252,2,Valdecasa
Valdecolmenas (Los),Cuenca,16906,2,Los Valdecolmenas
Valdeconcha,Guadalajara,19301,1,Valdeconcha
Valdecuenca,Teruel,44243,1,Valdecuenca
Valdefinjas,Zamora,49228,1,Valdefinjas
Valdefresno,León,24175,1,Valdefresno
Valdefuentes,Cáceres,10198,1,Valdefuentes
Valdefuentes de Sangusín,Salamanca,37331,1,Valdefuentes de Sangusín
Valdefuentes del Páramo,León,24176,2,Valdefuentes del Páramo
Valdeganga,Albacete,2075,1,Valdeganga
Valdegeña,Soria,42192,1,Valdegeña
Valdegovía/Gaubea,Álava,1055,2,Valdegovía/Gaubea
Valdegrudas,Guadalajara,19302,1,Valdegrudas
Valdehijaderos,Salamanca,37332,1,Valdehijaderos
Valdehorna,Zaragoza,50273,1,Valdehorna
Valdehúncar,Cáceres,10199,1,Valdehúncar
Valdelacalzada,Badajoz,6901,1,Valdelacalzada
Valdelacasa,Salamanca,37333,1,Valdelacasa
Valdelacasa de Tajo,Cáceres,10200,1,Valdelacasa de Tajo
Valdelageve,Salamanca,37334,1,Valdelageve
Valdelagua del Cerro,Soria,42193,1,Valdelagua del Cerro
Valdelaguna,Madrid,28157,1,Valdelaguna
Valdelarco,Huelva,21071,1,Valdelarco
Valdelcubo,Guadalajara,19303,1,Valdelcubo
Valdelinares,Teruel,44244,1,Valdelinares
Valdelosa,Salamanca,37335,1,Valdelosa
Valdeltormo,Teruel,44245,1,Valdeltormo
Valdelugueros,León,24177,2,Valdelugueros
Valdemadera,La Rioja,26161,0,Valdemadera
Valdemaluque,Soria,42194,5,Valdemaluque
Valdemanco,Madrid,28158,1,Valdemanco
Valdemanco del Esteras,Ciudad Real,13086,1,Valdemanco del Esteras
Valdemaqueda,Madrid,28159,1,Valdemaqueda
Valdemeca,Cuenca,16224,1,Valdemeca
Valdemierque,Salamanca,37336,1,Valdemierque
Valdemora,León,24178,1,Valdemora
Valdemorales,Cáceres,10201,1,Valdemorales
Valdemorillo,Madrid,28160,1,Valdemorillo
Valdemorillo de la Sierra,Cuenca,16225,1,Valdemorillo de la Sierra
Valdemoro,Madrid,28161,2,Valdemoro
Valdemoro-Sierra,Cuenca,16227,1,Valdemoro-Sierra
Valdenebro,Soria,42195,2,Valdenebro
Valdenebro de los Valles,Valladolid,47181,1,Valdenebro de los Valles
Valdenuño Fernández,Guadalajara,19304,1,Valdenuño Fernández
Valdeobispo,Cáceres,10202,1,Valdeobispo
Valdeolea,Cantabria,39092,1,Valdeolea
Valdeolivas,Cuenca,16228,1,Valdeolivas
Valdeolmillos,Palencia,34189,1,Valdeolmillos
Valdeolmos-Alalpardo,Madrid,28162,2,Valdeolmos-Alalpardo
Valdepeñas,Ciudad Real,13087,3,Valdepeñas
Valdepeñas de Jaén,Jaén,23093,1,Valdepeñas de Jaén
Valdepeñas de la Sierra,Guadalajara,19305,2,Valdepeñas de la Sierra
Valdepiélago,León,24179,1,Valdepiélago
Valdepiélagos,Madrid,28163,1,Valdepiélagos
Valdepolo,León,24180,9,Valdepolo
Valdeprado,Soria,42196,0,Valdeprado
Valdeprado del Río,Cantabria,39093,0,Valdeprado del Río
Valdeprados,Segovia,40211,1,Valdeprados
Valderas,León,24181,1,Valderas
Valderrábano,Palencia,34190,2,Valderrábano
Valderrebollo,Guadalajara,19306,1,Valderrebollo
Valderredible,Cantabria,39094,3,Valderredible
Valderrey,León,24182,7,Valderrey
Valderrobres,Teruel,44246,1,Valderrobres
Valderrodilla,Soria,42197,2,Valderrodilla
Valderrodrigo,Salamanca,37337,1,Valderrodrigo
Valderrubio,Granada,18914,0,Valderrubio
Valderrueda,León,24183,3,Valderrueda
Valdés,Asturias,33034,9,Valdés
Valdesamario,León,24184,2,Valdesamario
Valdescorriel,Zamora,49229,1,Valdescorriel
Valdesotos,Guadalajara,19307,1,Valdesotos
Valdestillas,Valladolid,47182,1,Valdestillas
Valdetorres,Badajoz,6138,1,Valdetorres
Valdetorres de Jarama,Madrid,28164,1,Valdetorres de Jarama
Valdetórtola,Cuenca,16902,2,Valdetórtola
Valdevacas de Montejo,Segovia,40212,1,Valdevacas de Montejo
Valdevacas y Guijar,Segovia,40213,1,Valdevacas y Guijar
Valdeverdeja,Toledo,45179,1,Valdeverdeja
Valdevimbre,León,24187,6,Valdevimbre
Valdezate,Burgos,9405,1,Valdezate
Valdilecha,Madrid,28165,1,Valdilecha
Valdorros,Burgos,9406,1,Valdorros
Valdoviño,A Coruña,15087,1,Valdoviño
Valdunciel,Salamanca,37338,1,Valdunciel
Valdunquillo,Valladolid,47183,1,Valdunquillo
Valencia,Valencia,46250,54,Valencia
Valencia de Alcántara,Cáceres,10203,9,Valencia de Alcántara
Valencia de Don Juan,León,24188,1,Valencia de Don Juan
Valencia de las Torres,Badajoz,6139,1,Valencia de las Torres
Valencia del Mombuey,Badajoz,6140,1,Valencia del Mombuey
Valencia del Ventoso,Badajoz,6141,1,Valencia del Ventoso
Valencina de la Concepción,Sevilla,41096,1,Valencina de la Concepción
Valenzuela,Córdoba,14063,1,Valenzuela
Valenzuela de Calatrava,Ciudad Real,13088,1,Valenzuela de Calatrava
Valeras (Las),Cuenca,16903,2,Las Valeras
Valero,Salamanca,37339,1,Valero
Valfarta,Huesca,22242,1,Valfarta
Valfermoso de Tajuña,Guadalajara,19308,1,Valfermoso de Tajuña
Valga,Pontevedra,36056,1,Valga
Valgañón,La Rioja,26162,1,Valgañón
Valhermoso,Guadalajara,19309,2,Valhermoso
Valhermoso de la Fuente,Cuenca,16231,1,Valhermoso de la Fuente
Valjunquera,Teruel,44247,1,Valjunquera
Vall d'Alba,Castellón,12124,1,Vall d'Alba
Vall d'Alcalà (la),Alicante,3134,2,La Vall d'Alcalà
Vall d'Ebo (la),Alicante,3135,1,La Vall d'Ebo
Vall d'en Bas (La),Girona,17207,2,La Vall d'en Bas
Vall d'Uixó (la),Castellón,12126,2,La Vall d'Uixó
Vall de Almonacid,Castellón,12125,1,Vall de Almonacid
Vall de Bianya (La),Girona,17208,0,La Vall de Bianya
Vall de Boí (La),Lleida,25043,5,La Vall de Boí
Vall de Cardós,Lleida,25901,1,Vall de Cardós
Vall de Gallinera,Alicante,3136,5,Vall de Gallinera
Vall de Laguar (la),Alicante,3137,3,La Vall de Laguar
Vall-llobrega,Girona,17209,1,Vall-llobrega
Vallada,Valencia,46251,1,Vallada
Valladolid,Valladolid,47186,23,Valladolid
Vallanca,Valencia,46252,1,Vallanca
Vallarta de Bureba,Burgos,9408,1,Vallarta de Bureba
Vallat,Castellón,12123,1,Vallat
Vallbona d'Anoia,Barcelona,8292,1,Vallbona d'Anoia
Vallbona de les Monges,Lleida,25238,2,Vallbona de les Monges
Vallcebre,Barcelona,8293,1,Vallcebre
Vallclara,Tarragona,43158,1,Vallclara
Valldemossa,Illes Balears,7063,1,Valldemossa
Valle (El),Granada,18902,3,El Valle
Valle de Abdalajís,Málaga,29093,1,Valle de Abdalajís
Valle de Altomira (El),Cuenca,16173,3,El Valle de Altomira
Valle de Bardají,Huesca,22243,0,Valle de Bardají
Valle de Cerrato,Palencia,34196,1,Valle de Cerrato
Valle de Egüés/Eguesibar,Navarra,31086,2,Valle de Egüés/Eguesibar
Valle de Hecho,Huesca,22901,4,Valle de Hecho
Valle de la Serena,Badajoz,6146,1,Valle de la Serena
Valle de las Navas,Burgos,9904,7,Valle de las Navas
Valle de Lierp,Huesca,22244,0,Valle de Lierp
Valle de Losa,Burgos,9908,1,Valle de Losa
Valle de Manzanedo,Burgos,9409,1,Valle de Manzanedo
Valle de Matamoros,Badajoz,6147,1,Valle de Matamoros
Valle de Mena,Burgos,9410,8,Valle de Mena
Valle de Oca,Burgos,9411,4,Valle de Oca
Valle de Ollo/Ollaran,Navarra,31194,1,Valle de Ollo/Ollaran
Valle de Santa Ana,Badajoz,6148,1,Valle de Santa Ana
Valle de Santibáñez,Burgos,9902,10,Valle de Santibáñez
Valle de Sedano,Burgos,9905,8,Valle de Sedano
Valle de Tabladillo,Segovia,40218,1,Valle de Tabladillo
Valle de Tobalina,Burgos,9412,4,Valle de Tobalina
Valle de Trápaga-Trapagaran,Bizkaia,48080,2,Valle de Trápaga-Trapagaran
Valle de Valdebezana,Burgos,9413,2,Valle de Valdebezana
Valle de Valdelaguna,Burgos,9414,5,Valle de Valdelaguna
Valle de Valdelucio,Burgos,9415,3,Valle de Valdelucio
Valle de Villaverde,Cantabria,39101,1,Valle de Villaverde
Valle de Yerri/Deierri,Navarra,31260,1,Valle de Yerri/Deierri
Valle de Zamanzas,Burgos,9416,1,Valle de Zamanzas
Valle del Retortillo,Palencia,34902,4,Valle del Retortillo
Valle del Zalabí,Granada,18907,3,Valle del Zalabí
Valle Gran Rey,Santa Cruz de Tenerife,38049,3,Valle Gran Rey
Vallecillo,León,24191,2,Vallecillo
Vallecillo (El),Teruel,44249,1,El Vallecillo
Vallehermoso,Santa Cruz de Tenerife,38050,4,Vallehermoso
Vallejera,Burgos,9417,1,Vallejera
Vallejera de Riofrío,Salamanca,37343,1,Vallejera de Riofrío
Vallelado,Segovia,40219,1,Vallelado
Valleruela de Pedraza,Segovia,40220,1,Valleruela de Pedraza
Valleruela de Sepúlveda,Segovia,40221,1,Valleruela de Sepúlveda
Vallés,Valencia,46253,1,Vallés
Valles de Palenzuela,Burgos,9418,1,Valles de Palenzuela
Vallesa de la Guareña,Zamora,49230,2,Vallesa de la Guareña
Valleseco,Las Palmas,35032,1,Valleseco
Vallfogona de Balaguer,Lleida,25240,2,Vallfogona de Balaguer
Vallfogona de Ripollès,Girona,17170,1,Vallfogona de Ripollès
Vallfogona de Riucorb,Tarragona,43159,1,Vallfogona de Riucorb
Vallgorguina,Barcelona,8294,1,Vallgorguina
Vallibona,Castellón,12127,1,Vallibona
Vallirana,Barcelona,8295,1,Vallirana
Vallmoll,Tarragona,43160,1,Vallmoll
Vallromanes,Barcelona,8296,1,Vallromanes
Valls,Tarragona,43161,2,Valls
Valls d'Aguilar (Les),Lleida,25239,1,Les Valls d'Aguilar
Valls de Valira (Les),Lleida,25906,1,Les Valls de Valira
Valluércanes,Burgos,9419,1,Valluércanes
Valmadrid,Zaragoza,50275,1,Valmadrid
Valmala,Burgos,9407,1,Valmala
Valmojado,Toledo,45180,1,Valmojado
Válor,Granada,18183,3,Válor
Valoria la Buena,Valladolid,47184,1,Valoria la Buena
Valpalmas,Zaragoza,50276,1,Valpalmas
Valsalabroso,Salamanca,37340,2,Valsalabroso
Valsalobre,Cuenca,16234,1,Valsalobre
Valseca,Segovia,40214,1,Valseca
Valsequillo,Córdoba,14064,1,Valsequillo
Valsequillo de Gran Canaria,Las Palmas,35031,2,Valsequillo de Gran Canaria
Valtablado del Río,Guadalajara,19310,1,Valtablado del Río
Valtajeros,Soria,42198,0,Valtajeros
Valtiendas,Segovia,40215,3,Valtiendas
Valtierra,Navarra,31249,1,Valtierra
Valtorres,Zaragoza,50277,1,Valtorres
Valverde,Santa Cruz de Tenerife,38048,2,Valverde
Valverde de Alcalá,Madrid,28166,1,Valverde de Alcalá
Valverde de Burguillos,Badajoz,6142,1,Valverde de Burguillos
Valverde de Campos,Valladolid,47185,1,Valverde de Campos
Valverde de Júcar,Cuenca,16236,1,Valverde de Júcar
Valverde de la Vera,Cáceres,10204,1,Valverde de la Vera
Valverde de la Virgen,León,24189,6,Valverde de la Virgen
Valverde de Leganés,Badajoz,6143,1,Valverde de Leganés
Valverde de Llerena,Badajoz,6144,1,Valverde de Llerena
Valverde de los Arroyos,Guadalajara,19311,2,Valverde de los Arroyos
Valverde de Mérida,Badajoz,6145,1,Valverde de Mérida
Valverde de Valdelacasa,Salamanca,37341,1,Valverde de Valdelacasa
Valverde del Camino,Huelva,21072,1,Valverde del Camino
Valverde del Fresno,Cáceres,10205,1,Valverde del Fresno
Valverde del Majano,Segovia,40216,1,Valverde del Majano
Valverde-Enrique,León,24190,2,Valverde-Enrique
Valverdejo,Cuenca,16237,1,Valverdejo
Valverdón,Salamanca,37342,1,Valverdón
Vandellòs i l'Hospitalet de l'Infant,Tarragona,43162,4,Vandellòs i l'Hospitalet de l'Infant
Vansa i Fórnols (La),Lleida,25909,1,La Vansa i Fórnols
Vara de Rey,Cuenca,16238,1,Vara de Rey
Veciana,Barcelona,8297,0,Veciana
Vecilla (La),León,24193,1,La Vecilla
Vecinos,Salamanca,37344,2,Vecinos
Vedra,A Coruña,15089,1,Vedra
Vega de Espinareda,León,24196,4,Vega de Espinareda
Vega de Infanzones,León,24197,2,Vega de Infanzones
Vega de Liébana,Cantabria,39096,1,Vega de Liébana
Vega de Pas,Cantabria,39097,1,Vega de Pas
Vega de Ruiponce,Valladolid,47187,1,Vega de Ruiponce
Vega de San Mateo,Las Palmas,35033,4,Vega de San Mateo
Vega de Santa María,Ávila,5253,1,Vega de Santa María
Vega de Tera,Zamora,49231,4,Vega de Tera
Vega de Tirados,Salamanca,37345,1,Vega de Tirados
Vega de Valcarce,León,24198,1,Vega de Valcarce
Vega de Valdetronco,Valladolid,47188,1,Vega de Valdetronco
Vega de Villalobos,Zamora,49232,1,Vega de Villalobos
Vega del Codorno,Cuenca,16239,2,Vega del Codorno
Vegacervera,León,24194,1,Vegacervera
Vegadeo,Asturias,33074,1,Vegadeo
Vegalatrave,Zamora,49233,1,Vegalatrave
Veganzones,Segovia,40222,1,Veganzones
Vegaquemada,León,24199,2,Vegaquemada
Vegas de Matute,Segovia,40223,1,Vegas de Matute
Vegas del Condado,León,24201,12,Vegas del Condado
Vegas del Genil,Granada,18911,3,Vegas del Genil
Vegaviana,Cáceres,10902,1,Vegaviana
Veguillas (Las),Salamanca,37346,1,Las Veguillas
Veguillas de la Sierra,Teruel,44250,1,Veguillas de la Sierra
Veiga (A),Ourense,32083,1,A Veiga
Vejer de la Frontera,Cádiz,11039,5,Vejer de la Frontera
Velada,Toledo,45181,1,Velada
Velamazán,Soria,42200,2,Velamazán
Velascálvaro,Valladolid,47189,1,Velascálvaro
Velayos,Ávila,5254,1,Velayos
Velefique,Almería,4097,1,Velefique
Vélez de Benaudalla,Granada,18184,1,Vélez de Benaudalla
Vélez-Blanco,Almería,4098,2,Vélez-Blanco
Vélez-Málaga,Málaga,29094,9,Vélez-Málaga
Vélez-Rubio,Almería,4099,1,Vélez-Rubio
Velilla,Valladolid,47190,1,Velilla
Velilla de Cinca,Huesca,22245,1,Velilla de Cinca
Velilla de Ebro,Zaragoza,50278,1,Velilla de Ebro
Velilla de Jiloca,Zaragoza,50279,1,Velilla de Jiloca
Velilla de la Sierra,Soria,42201,0,Velilla de la Sierra
Velilla de los Ajos,Soria,42202,1,Velilla de los Ajos
Velilla de San Antonio,Madrid,28167,1,Velilla de San Antonio
Velilla del Río Carrión,Palencia,34199,5,Velilla del Río Carrión
Vellés (La),Salamanca,37347,1,La Vellés
Vellisca,Cuenca,16240,1,Vellisca
Velliza,Valladolid,47191,1,Velliza
Vellón (El),Madrid,28168,2,El Vellón
Vencillón,Huesca,22909,1,Vencillón
Vendrell (El),Tarragona,43163,2,El Vendrell
Venialbo,Zamora,49234,1,Venialbo
Venta de Baños,Palencia,34023,1,Venta de Baños
Venta del Moro,Valencia,46254,7,Venta del Moro
Ventalló,Girona,17210,1,Ventalló
Ventas con Peña Aguilera (Las),Toledo,45182,1,Las Ventas con Peña Aguilera
Ventas de Huelma,Granada,18185,2,Ventas de Huelma
Ventas de Retamosa (Las),Toledo,45183,1,Las Ventas de Retamosa
Ventas de San Julián (Las),Toledo,45184,1,Las Ventas de San Julián
Ventosa,La Rioja,26163,1,Ventosa
Ventosa de la Cuesta,Valladolid,47192,1,Ventosa de la Cuesta
Ventosa del Río Almar,Salamanca,37348,1,Ventosa del Río Almar
Ventosilla y Tejadilla,Segovia,40224,1,Ventosilla y Tejadilla
Ventrosa,La Rioja,26164,1,Ventrosa
Venturada,Madrid,28169,2,Venturada
Vera,Almería,4100,2,Vera
Vera de Moncayo,Zaragoza,50280,1,Vera de Moncayo
Verdú,Lleida,25242,1,Verdú
Verea,Ourense,32084,1,Verea
Verger (el),Alicante,3138,1,El Verger
Verges,Girona,17211,1,Verges
Verín,Ourense,32085,1,Verín
Vertavillo,Palencia,34201,1,Vertavillo
Vespella de Gaià,Tarragona,43164,1,Vespella de Gaià
Vezdemarbán,Zamora,49235,1,Vezdemarbán
Viacamp y Litera,Huesca,22247,0,Viacamp y Litera
Viana,Navarra,31251,1,Viana
Viana de Cega,Valladolid,47193,1,Viana de Cega
Viana de Duero,Soria,42204,0,Viana de Duero
Viana de Jadraque,Guadalajara,19314,1,Viana de Jadraque
Viana do Bolo,Ourense,32086,1,Viana do Bolo
Viandar de la Vera,Cáceres,10206,1,Viandar de la Vera
Vianos,Albacete,2076,1,Vianos
Viator,Almería,4101,1,Viator
Vic,Barcelona,8298,2,Vic
