municipio,provincia,codigo_ine,num_universidades
Tivenys,Tarragona,43149,0
Tivissa,Tarragona,43150,0
Toba (La),Guadalajara,19269,0
Tobar,Burgos,9382,0
Tobarra,Albacete,2074,0
Tobed,Zaragoza,50255,0
Tobía,La Rioja,26149,0
Toboso (El),Toledo,45167,0
Tocina,Sevilla,41092,0
Todolella,Castellón,12112,0
Toén,Ourense,32081,0
Toga,Castellón,12113,0
Tojos (Los),Cantabria,39086,0
Tolbaños,Ávila,5243,0
Toledo,Toledo,45168,1
Tollos,Alicante,3130,0
Tolocirio,Segovia,40201,0
Tolosa,Gipuzkoa,20071,0
Tolox,Málaga,29090,0
Tolva,Huesca,22229,0
Tomares,Sevilla,41093,0
Tomelloso,Ciudad Real,13082,0
Tomiño,Pontevedra,36054,0
Tona,Barcelona,8283,0
Topas,Salamanca,37323,0
Toques,A Coruña,15083,0
Torà,Lleida,25223,0
Toral de los Guzmanes,León,24168,0
Toral de los Vados,León,24206,0
Torás,Castellón,12114,0
Tordehumos,Valladolid,47164,0
Tordellego,Guadalajara,19271,0
Tordelrábano,Guadalajara,19270,0
Tordera,Barcelona,8284,0
Tordesillas,Valladolid,47165,0
Tordesilos,Guadalajara,19272,0
Tordillos,Salamanca,37324,0
Tordoia,A Coruña,15084,0
Tordómar,Burgos,9384,0
Torelló,Barcelona,8285,0
Toreno,León,24169,0
Torija,Guadalajara,19274,0
Toril,Cáceres,10182,0
Toril y Masegoso,Teruel,44217,0
Torla-Ordesa,Huesca,22230,0
Torlengua,Soria,42184,0
Tormantos,La Rioja,26150,0
Tormellas,Ávila,5244,0
Tormón,Teruel,44218,0
Tormos,Alicante,3131,0
Torms (Els),Lleida,25224,0
Tornabous,Lleida,25225,0
Tornadizo (El),Salamanca,37325,0
Tornadizos de Ávila,Ávila,5245,0
Tornavacas,Cáceres,10183,0
Torno (El),Cáceres,10184,0
Tornos,Teruel,44219,0
Toro,Zamora,49219,0
Toro (El),Castellón,12115,0
Torquemada,Palencia,34182,0
Torralba,Cuenca,16209,0
Torralba de Aragón,Huesca,22232,0
Torralba de Calatrava,Ciudad Real,13083,0
Torralba de los Frailes,Zaragoza,50256,0
Torralba de los Sisones,Teruel,44220,0
Torralba de Oropesa,Toledo,45169,0
Torralba de Ribota,Zaragoza,50257,0
Torralba del Pinar,Castellón,12116,0
Torralba del Río,Navarra,31230,0
Torralbilla,Zaragoza,50258,0
Torre (La),Ávila,5247,0
Torre Alháquime,Cádiz,11036,0
Torre d'En Besora (la),Castellón,12119,0
Torre d'en Doménec (la),Castellón,12120,0
Torre de Arcas,Teruel,44223,0
Torre de Cabdella (La),Lleida,25227,0
Torre de Claramunt (La),Barcelona,8286,0
Torre de Don Miguel,Cáceres,10187,0
Torre de Esgueva,Valladolid,47169,0
Torre de Esteban Hambrán (La),Toledo,45171,0
Torre de Fontaubella (La),Tarragona,43151,0
Torre de Juan Abad,Ciudad Real,13084,0
Torre de l'Espanyol (La),Tarragona,43152,0
Torre de las Arcas,Teruel,44224,0
Torre de Miguel Sesmero,Badajoz,6131,0
Torre de Peñafiel,Valladolid,47170,0
Torre de Santa María,Cáceres,10188,0
Torre del Bierzo,León,24170,0
Torre del Burgo,Guadalajara,19279,0
Torre del Compte,Teruel,44225,0
Torre del Valle (La),Zamora,49220,0
Torre en Cameros,La Rioja,26153,0
Torre la Ribera,Huesca,22233,0
Torre los Negros,Teruel,44227,0
Torre Val de San Pedro,Segovia,40206,0
Torre-Cardela,Granada,18178,0
Torre-Pacheco,Murcia,30037,0
Torre-serona,Lleida,25233,0
Torreadrada,Segovia,40202,0
Torrebaja,Valencia,46242,0
Torrebesses,Lleida,25226,0
Torreblacos,Soria,42185,0
Torreblanca,Castellón,12117,0
Torreblascopedro,Jaén,23085,0
Torrecaballeros,Segovia,40203,0
Torrecampo,Córdoba,14062,0
Torrechiva,Castellón,12118,0
Torrecilla de Alcañiz,Teruel,44221,0
Torrecilla de la Abadesa,Valladolid,47166,0
Torrecilla de la Jara,Toledo,45170,0
Torrecilla de la Orden,Valladolid,47167,0
Torrecilla de la Torre,Valladolid,47168,0
Torrecilla de los Ángeles,Cáceres,10185,0
Torrecilla del Monte,Burgos,9386,0
Torrecilla del Pinar,Segovia,40204,0
Torrecilla del Rebollar,Teruel,44222,0
Torrecilla en Cameros,La Rioja,26151,0
Torrecilla sobre Alesanco,La Rioja,26152,0
Torrecillas de la Tiesa,Cáceres,10186,0
Torrecuadrada de Molina,Guadalajara,19277,0
Torrecuadradilla,Guadalajara,19278,0
Torredelcampo,Jaén,23086,0
Torredembarra,Tarragona,43153,0
Torredonjimeno,Jaén,23087,0
Torrefarrera,Lleida,25228,0
Torrefeta i Florejacs,Lleida,25907,0
Torregalindo,Burgos,9387,0
Torregamones,Zamora,49221,0
Torregrossa,Lleida,25230,0
Torrehermosa,Zaragoza,50259,0
Torreiglesias,Segovia,40205,0
Torrejón de Ardoz,Madrid,28148,0
Torrejón de la Calzada,Madrid,28149,0
Torrejón de Velasco,Madrid,28150,0
Torrejón del Rey,Guadalajara,19280,0
Torrejón el Rubio,Cáceres,10190,0
Torrejoncillo,Cáceres,10189,0
Torrejoncillo del Rey,Cuenca,16211,0
Torrelacárcel,Teruel,44226,0
Torrelaguna,Madrid,28151,0
Torrelameu,Lleida,25231,0
Torrelapaja,Zaragoza,50260,0
Torrelara,Burgos,9388,0
Torrelavega,Cantabria,39087,1
Torrelavit,Barcelona,8287,0
Torrella,Valencia,46243,0
Torrellas,Zaragoza,50261,0
Torrelles de Foix,Barcelona,8288,0
Torrelles de Llobregat,Barcelona,8289,0
Torrelobatón,Valladolid,47171,0
Torrelodones,Madrid,28152,0
Torremanzanas/Torre de les Maçanes (la),Alicante,3132,0
Torremayor,Badajoz,6132,0
Torremejía,Badajoz,6133,0
Torremenga,Cáceres,10191,0
Torremocha,Cáceres,10192,0
Torremocha de Jadraque,Guadalajara,19281,0
Torremocha de Jarama,Madrid,28153,0
Torremocha de Jiloca,Teruel,44228,0
Torremocha del Campo,Guadalajara,19282,0
Torremocha del Pinar,Guadalajara,19283,0
Torremochuela,Guadalajara,19284,0
Torremolinos,Málaga,29901,0
Torremontalbo,La Rioja,26154,0
Torremormojón,Palencia,34184,0
Torrent,Valencia,46244,0
Torrent,Girona,17197,0
Torrente de Cinca,Huesca,22234,0
Torrenueva,Ciudad Real,13085,0
Torrenueva Costa,Granada,18916,0
Torreorgaz,Cáceres,10193,0
Torrepadre,Burgos,9389,0
Torreperogil,Jaén,23088,0
Torrequemada,Cáceres,10194,0
Torres,Jaén,23090,0
Torres de Albánchez,Jaén,23091,0
Torres de Albarracín,Teruel,44229,0
Torres de Alcanadre,Huesca,22235,0
Torres de Barbués,Huesca,22236,0
Torres de Berrellén,Zaragoza,50262,0
Torres de Cotillas (Las),Murcia,30038,0
Torres de la Alameda,Madrid,28154,0
Torres de Segre,Lleida,25232,0
Torres del Carrizal,Zamora,49222,0
Torres del Río,Navarra,31231,0
Torres Torres,Valencia,46245,0
Torresandino,Burgos,9390,0
Torrescárcela,Valladolid,47172,0
Torresmenudas,Salamanca,37327,0
Torrevelilla,Teruel,44230,0
Torrevieja,Alicante,3133,0
Torrico,Toledo,45172,0
Torrijas,Teruel,44231,0
Torrijo de la Cañada,Zaragoza,50263,0
Torrijo del Campo,Teruel,44232,0
Torrijos,Toledo,45173,0
Torroella de Fluvià,Girona,17198,0
Torroella de Montgrí,Girona,17199,0
Torroja del Priorat,Tarragona,43154,0
Torrox,Málaga,29091,0
Torrubia,Guadalajara,19285,0
Torrubia de Soria,Soria,42187,0
Torrubia del Campo,Cuenca,16212,0
Torrubia del Castillo,Cuenca,16213,0
Tortellà,Girona,17200,0
Tórtola de Henares,Guadalajara,19286,0
Tórtoles,Ávila,5246,0
Tórtoles de Esgueva,Burgos,9391,0
Tortosa,Tarragona,43155,0
Tortuera,Guadalajara,19287,0
Tortuero,Guadalajara,19288,0
Torvizcón,Granada,18179,0
Tosantos,Burgos,9392,0
Toses,Girona,17201,0
Tosos,Zaragoza,50264,0
Tossa de Mar,Girona,17202,0
Totalán,Málaga,29092,0
Totana,Murcia,30039,0
Totanés,Toledo,45174,0
Touro,A Coruña,15085,0
Tous,Valencia,46246,0
Trabada,Lugo,27061,0
Trabadelo,León,24171,0
Trabanca,Salamanca,37328,0
Trabazos,Zamora,49223,0
Tragacete,Cuenca,16215,0
Traíd,Guadalajara,19289,0
Traiguera,Castellón,12121,0
Tramacastiel,Teruel,44234,0
Tramacastilla,Teruel,44235,0
Tramaced,Huesca,22239,0
Trasierra,Badajoz,6134,0
Trasmiras,Ourense,32082,0
Trasmoz,Zaragoza,50265,0
Trasobares,Zaragoza,50266,0
Traspinedo,Valladolid,47173,0
Trazo,A Coruña,15086,0
Trebujena,Cádiz,11037,0
Trefacio,Zamora,49224,0
Tremedal de Tormes,Salamanca,37329,0
Tremp,Lleida,25234,0
Tres Cantos,Madrid,28903,0
Tres Villas (Las),Almería,4901,0
Trescasas,Segovia,40207,0
Tresjuncos,Cuenca,16216,0
Trespaderne,Burgos,9394,0
Tresviso,Cantabria,39088,0
Trévago,Soria,42188,0
Trevélez,Granada,18180,0
Treviana,La Rioja,26155,0
Triacastela,Lugo,27062,0
Tribaldos,Cuenca,16217,0
Tricio,La Rioja,26157,0
Trigueros,Huelva,21070,0
Trigueros del Valle,Valladolid,47174,0
Trijueque,Guadalajara,19290,0
Trillo,Guadalajara,19291,0
Triollo,Palencia,34185,0
Tronchón,Teruel,44236,0
Truchas,León,24172,0
Trucios-Turtzioz,Bizkaia,48087,0
Trujillanos,Badajoz,6135,0
Trujillo,Cáceres,10195,0
Tubilla del Agua,Burgos,9395,0
Tubilla del Lago,Burgos,9396,0
Tudanca,Cantabria,39089,0
Tudela,Navarra,31232,0
Tudela de Duero,Valladolid,47175,0
Tudelilla,La Rioja,26158,0
Tuéjar,Valencia,46247,0
Tui,Pontevedra,36055,0
Tuineje,Las Palmas,35030,0
Tulebras,Navarra,31233,0
Turcia,León,24173,0
Turégano,Segovia,40208,0
Turís,Valencia,46248,0
Turleque,Toledo,45175,0
Turón,Granada,18181,0
Turre,Almería,4093,0
Turrillas,Almería,4094,0
Úbeda,Jaén,23092,1
Ubide,Bizkaia,48088,0
Ubrique,Cádiz,11038,0
Ucar,Navarra,31234,0
Uceda,Guadalajara,19293,0
Ucero,Soria,42189,0
Uclés,Cuenca,16218,0
Udías,Cantabria,39090,0
Ugao-Miraballes,Bizkaia,48065,0
Ugena,Toledo,45176,0
Ugíjar,Granada,18182,0
Uharte Arakil,Navarra,31123,0
Ujados,Guadalajara,19294,0
Ujué/Uxue,Navarra,31235,0
Ulea,Murcia,30040,0
Uleila del Campo,Almería,4095,0
Ullà,Girona,17204,0
Ullastrell,Barcelona,8290,0
Ullastret,Girona,17205,0
Ulldecona,Tarragona,43156,0
Ulldemolins,Tarragona,43157,0
Ultramort,Girona,17203,0
Ultzama,Navarra,31236,0
Umbrete,Sevilla,41094,0
Umbrías,Ávila,5249,0
Uncastillo,Zaragoza,50267,0
Unciti,Navarra,31237,0
Undués de Lerda,Zaragoza,50268,0
Unión (La),Murcia,30041,0
Unión de Campos (La),Valladolid,47176,0
Unzué/Untzue,Navarra,31238,0
Uña,Cuenca,16219,0
Uña de Quintana,Zamora,49225,0
Úrbel del Castillo,Burgos,9398,0
Urda,Toledo,45177,0
Urdazubi/Urdax,Navarra,31239,0
Urdiain,Navarra,31240,0
Urdiales del Páramo,León,24174,0
Urduliz,Bizkaia,48089,0
Urduña/Orduña,Bizkaia,48074,0
Urkabustaiz,Álava,1054,0
Urnieta,Gipuzkoa,20072,0
Urones de Castroponce,Valladolid,47177,0
Urrácal,Almería,4096,0
Urraul Alto,Navarra,31241,0
Urraul Bajo,Navarra,31242,0
Urrea de Gaén,Teruel,44237,0
Urrea de Jalón,Zaragoza,50269,0
Urretxu,Gipuzkoa,20077,0
Urriés,Zaragoza,50270,0
Urroz,Navarra,31244,0
Urroz-Villa,Navarra,31243,0
Urueña,Valladolid,47178,0
Urueñas,Segovia,40210,0
Uruñuela,La Rioja,26160,0
Urús,Girona,17206,0
Urzainqui/Urzainki,Navarra,31245,0
Usagre,Badajoz,6136,0
Used,Zaragoza,50271,0
Useras/Useres (les),Castellón,12122,0
Usurbil,Gipuzkoa,20073,0
Utande,Guadalajara,19296,0
Utebo,Zaragoza,50272,0
Uterga,Navarra,31246,0
Utiel,Valencia,46249,0
Utrera,Sevilla,41095,0
Utrillas,Teruel,44238,0
Uztárroz/Uztarroze,Navarra,31247,0
Vacarisses,Barcelona,8291,0
Vadillo,Soria,42190,0
Vadillo de la Guareña,Zamora,49226,0
Vadillo de la Sierra,Ávila,5251,0
Vadocondes,Burgos,9400,0
Vajol (La),Girona,17014,0
Val de San Lorenzo,León,24185,0
Val de San Martín,Zaragoza,50274,0
Val de San Vicente,Cantabria,39095,0
Val do Dubra,A Coruña,15088,0
Valacloche,Teruel,44239,0
Valadouro (O),Lugo,27063,0
Valbona,Teruel,44240,0
Valbuena de Duero,Valladolid,47179,0
Valbuena de Pisuerga,Palencia,34186,0
Valcabado,Zamora,49227,0
Valdáliga,Cantabria,39091,0
Valdaracete,Madrid,28155,0
Valdarachas,Guadalajara,19297,0
Valdastillas,Cáceres,10196,0
Valde-Ucieza,Palencia,34192,0
Valdealgorfa,Teruel,44241,0
Valdeande,Burgos,9403,0
Valdearcos de la Vega,Valladolid,47180,0
Valdearenas,Guadalajara,19298,0
Valdeavellano,Guadalajara,19299,0
Valdeavellano de Tera,Soria,42191,0
Valdeavero,Madrid,28156,0
Valdeaveruelo,Guadalajara,19300,0
Valdecaballeros,Badajoz,6137,0
Valdecañas de Tajo,Cáceres,10197,0
Valdecarros,Salamanca,37330,0
Valdecasa,Ávila,5252,0
Valdecolmenas (Los),Cuenca,16906,0
Valdeconcha,Guadalajara,19301,0
Valdecuenca,Teruel,44243,0
Valdefinjas,Zamora,49228,0
Valdefresno,León,24175,0
Valdefuentes,Cáceres,10198,0
Valdefuentes de Sangusín,Salamanca,37331,0
Valdefuentes del Páramo,León,24176,0
Valdeganga,Albacete,2075,0
Valdegeña,Soria,42192,0
Valdegovía/Gaubea,Álava,1055,0
Valdegrudas,Guadalajara,19302,0
Valdehijaderos,Salamanca,37332,0
Valdehorna,Zaragoza,50273,0
Valdehúncar,Cáceres,10199,0
Valdelacalzada,Badajoz,6901,0
Valdelacasa,Salamanca,37333,0
Valdelacasa de Tajo,Cáceres,10200,0
Valdelageve,Salamanca,37334,0
Valdelagua del Cerro,Soria,42193,0
Valdelaguna,Madrid,28157,0
Valdelarco,Huelva,21071,0
Valdelcubo,Guadalajara,19303,0
Valdelinares,Teruel,44244,0
Valdelosa,Salamanca,37335,0
Valdeltormo,Teruel,44245,0
Valdelugueros,León,24177,0
Valdemadera,La Rioja,26161,0
Valdemaluque,Soria,42194,0
Valdemanco,Madrid,28158,0
Valdemanco del Esteras,Ciudad Real,13086,0
Valdemaqueda,Madrid,28159,0
Valdemeca,Cuenca,16224,0
Valdemierque,Salamanca,37336,0
Valdemora,León,24178,0
Valdemorales,Cáceres,10201,0
Valdemorillo,Madrid,28160,0
Valdemorillo de la Sierra,Cuenca,16225,0
Valdemoro,Madrid,28161,0
Valdemoro-Sierra,Cuenca,16227,0
Valdenebro,Soria,42195,0
Valdenebro de los Valles,Valladolid,47181,0
Valdenuño Fernández,Guadalajara,19304,0
Valdeobispo,Cáceres,10202,0
Valdeolea,Cantabria,39092,0
Valdeolivas,Cuenca,16228,0
Valdeolmillos,Palencia,34189,0
Valdeolmos-Alalpardo,Madrid,28162,0
Valdepeñas,Ciudad Real,13087,0
Valdepeñas de Jaén,Jaén,23093,0
Valdepeñas de la Sierra,Guadalajara,19305,0
Valdepiélago,León,24179,0
Valdepiélagos,Madrid,28163,0
Valdepolo,León,24180,0
Valdeprado,Soria,42196,0
Valdeprado del Río,Cantabria,39093,0
Valdeprados,Segovia,40211,0
Valderas,León,24181,0
Valderrábano,Palencia,34190,0
Valderrebollo,Guadalajara,19306,0
Valderredible,Cantabria,39094,0
Valderrey,León,24182,0
Valderrobres,Teruel,44246,0
Valderrodilla,Soria,42197,0
Valderrodrigo,Salamanca,37337,0
Valderrubio,Granada,18914,0
Valderrueda,León,24183,0
Valdés,Asturias,33034,0
Valdesamario,León,24184,0
Valdescorriel,Zamora,49229,0
Valdesotos,Guadalajara,19307,0
Valdestillas,Valladolid,47182,0
Valdetorres,Badajoz,6138,0
Valdetorres de Jarama,Madrid,28164,0
Valdetórtola,Cuenca,16902,0
Valdevacas de Montejo,Segovia,40212,0
Valdevacas y Guijar,Segovia,40213,0
Valdeverdeja,Toledo,45179,0
Valdevimbre,León,24187,0
Valdezate,Burgos,9405,0
Valdilecha,Madrid,28165,0
Valdorros,Burgos,9406,0
Valdoviño,A Coruña,15087,0
Valdunciel,Salamanca,37338,0
Valdunquillo,Valladolid,47183,0
Valencia,Valencia,46250,11
Valencia de Alcántara,Cáceres,10203,0
Valencia de Don Juan,León,24188,0
Valencia de las Torres,Badajoz,6139,0
Valencia del Mombuey,Badajoz,6140,0
Valencia del Ventoso,Badajoz,6141,0
Valencina de la Concepción,Sevilla,41096,0
Valenzuela,Córdoba,14063,0
Valenzuela de Calatrava,Ciudad Real,13088,0
Valeras (Las),Cuenca,16903,0
Valero,Salamanca,37339,0
Valfarta,Huesca,22242,0
Valfermoso de Tajuña,Guadalajara,19308,0
Valga,Pontevedra,36056,0
Valgañón,La Rioja,26162,0
Valhermoso,Guadalajara,19309,0
Valhermoso de la Fuente,Cuenca,16231,0
Valjunquera,Teruel,44247,0
Vall d'Alba,Castellón,12124,0
Vall d'Alcalà (la),Alicante,3134,0
Vall d'Ebo (la),Alicante,3135,0
Vall d'en Bas (La),Girona,17207,0
Vall d'Uixó (la),Castellón,12126,0
Vall de Almonacid,Castellón,12125,0
Vall de Bianya (La),Girona,17208,0
Vall de Boí (La),Lleida,25043,0
Vall de Cardós,Lleida,25901,0
Vall de Gallinera,Alicante,3136,0
Vall de Laguar (la),Alicante,3137,0
Vall-llobrega,Girona,17209,0
Vallada,Valencia,46251,0
Valladolid,Valladolid,47186,5
Vallanca,Valencia,46252,0
Vallarta de Bureba,Burgos,9408,0
Vallat,Castellón,12123,0
Vallbona d'Anoia,Barcelona,8292,0
Vallbona de les Monges,Lleida,25238,0
Vallcebre,Barcelona,8293,0
Vallclara,Tarragona,43158,0
Valldemossa,Illes Balears,7063,0
Valle (El),Granada,18902,0
Valle de Abdalajís,Málaga,29093,0
Valle de Altomira (El),Cuenca,16173,0
Valle de Bardají,Huesca,22243,0
Valle de Cerrato,Palencia,34196,0
Valle de Egüés/Eguesibar,Navarra,31086,0
Valle de Hecho,Huesca,22901,0
Valle de la Serena,Badajoz,6146,0
Valle de las Navas,Burgos,9904,0
Valle de Lierp,Huesca,22244,0
Valle de Losa,Burgos,9908,0
Valle de Manzanedo,Burgos,9409,0
Valle de Matamoros,Badajoz,6147,0
Valle de Mena,Burgos,9410,0
Valle de Oca,Burgos,9411,0
Valle de Ollo/Ollaran,Navarra,31194,0
Valle de Santa Ana,Badajoz,6148,0
Valle de Santibáñez,Burgos,9902,0
Valle de Sedano,Burgos,9905,0
Valle de Tabladillo,Segovia,40218,0
Valle de Tobalina,Burgos,9412,0
Valle de Trápaga-Trapagaran,Bizkaia,48080,0
Valle de Valdebezana,Burgos,9413,0
Valle de Valdelaguna,Burgos,9414,0
Valle de Valdelucio,Burgos,9415,0
Valle de Villaverde,Cantabria,39101,0
Valle de Yerri/Deierri,Navarra,31260,0
Valle de Zamanzas,Burgos,9416,0
Valle del Retortillo,Palencia,34902,0
Valle del Zalabí,Granada,18907,0
Valle Gran Rey,Santa Cruz de Tenerife,38049,0
Vallecillo,León,24191,0
Vallecillo (El),Teruel,44249,0
Vallehermoso,Santa Cruz de Tenerife,38050,0
Vallejera,Burgos,9417,0
Vallejera de Riofrío,Salamanca,37343,0
Vallelado,Segovia,40219,0
Valleruela de Pedraza,Segovia,40220,0
Valleruela de Sepúlveda,Segovia,40221,0
Vallés,Valencia,46253,0
Valles de Palenzuela,Burgos,9418,0
Vallesa de la Guareña,Zamora,49230,0
Valleseco,Las Palmas,35032,0
Vallfogona de Balaguer,Lleida,25240,0
Vallfogona de Ripollès,Girona,17170,0
Vallfogona de Riucorb,Tarragona,43159,0
Vallgorguina,Barcelona,8294,0
Vallibona,Castellón,12127,0
Vallirana,Barcelona,8295,0
Vallmoll,Tarragona,43160,0
Vallromanes,Barcelona,8296,0
Valls,Tarragona,43161,0
Valls d'Aguilar (Les),Lleida,25239,0
Valls de Valira (Les),Lleida,25906,0
Valluércanes,Burgos,9419,0
Valmadrid,Zaragoza,50275,0
Valmala,Burgos,9407,0
Valmojado,Toledo,45180,0
Válor,Granada,18183,0
Valoria la Buena,Valladolid,47184,0
Valpalmas,Zaragoza,50276,0
Valsalabroso,Salamanca,37340,0
Valsalobre,Cuenca,16234,0
Valseca,Segovia,40214,0
Valsequillo,Córdoba,14064,0
Valsequillo de Gran Canaria,Las Palmas,35031,0
Valtablado del Río,Guadalajara,19310,0
Valtajeros,Soria,42198,0
Valtiendas,Segovia,40215,0
Valtierra,Navarra,31249,0
Valtorres,Zaragoza,50277,0
Valverde,Santa Cruz de Tenerife,38048,0
Valverde de Alcalá,Madrid,28166,0
Valverde de Burguillos,Badajoz,6142,0
Valverde de Campos,Valladolid,47185,0
Valverde de Júcar,Cuenca,16236,0
Valverde de la Vera,Cáceres,10204,0
Valverde de la Virgen,León,24189,0
Valverde de Leganés,Badajoz,6143,0
Valverde de Llerena,Badajoz,6144,0
Valverde de los Arroyos,Guadalajara,19311,0
Valverde de Mérida,Badajoz,6145,0
Valverde de Valdelacasa,Salamanca,37341,0
Valverde del Camino,Huelva,21072,0
Valverde del Fresno,Cáceres,10205,0
Valverde del Majano,Segovia,40216,0
Valverde-Enrique,León,24190,0
Valverdejo,Cuenca,16237,0
Valverdón,Salamanca,37342,0
Vandellòs i l'Hospitalet de l'Infant,Tarragona,43162,0
Vansa i Fórnols (La),Lleida,25909,0
Vara de Rey,Cuenca,16238,0
Veciana,Barcelona,8297,0
Vecilla (La),León,24193,0
Vecinos,Salamanca,37344,0
Vedra,A Coruña,15089,0
Vega de Espinareda,León,24196,0
Vega de Infanzones,León,24197,1
Vega de Liébana,Cantabria,39096,0
Vega de Pas,Cantabria,39097,0
Vega de Ruiponce,Valladolid,47187,0
Vega de San Mateo,Las Palmas,35033,0
Vega de Santa María,Ávila,5253,0
Vega de Tera,Zamora,49231,0
Vega de Tirados,Salamanca,37345,0
Vega de Valcarce,León,24198,0
Vega de Valdetronco,Valladolid,47188,0
Vega de Villalobos,Zamora,49232,0
Vega del Codorno,Cuenca,16239,0
Vegacervera,León,24194,0
Vegadeo,Asturias,33074,0
Vegalatrave,Zamora,49233,0
Veganzones,Segovia,40222,0
Vegaquemada,León,24199,0
Vegas de Matute,Segovia,40223,0
Vegas del Condado,León,24201,0
Vegas del Genil,Granada,18911,0
Vegaviana,Cáceres,10902,0
Veguillas (Las),Salamanca,37346,0
Veguillas de la Sierra,Teruel,44250,0
Veiga (A),Ourense,32083,0
Vejer de la Frontera,Cádiz,11039,0
Velada,Toledo,45181,0
Velamazán,Soria,42200,0
Velascálvaro,Valladolid,47189,0
Velayos,Ávila,5254,0
Velefique,Almería,4097,0
Vélez de Benaudalla,Granada,18184,0
Vélez-Blanco,Almería,4098,0
Vélez-Málaga,Málaga,29094,0
Vélez-Rubio,Almería,4099,0
Velilla,Valladolid,47190,0
Velilla de Cinca,Huesca,22245,0
Velilla de Ebro,Zaragoza,50278,0
Velilla de Jiloca,Zaragoza,50279,0
Velilla de la Sierra,Soria,42201,0
Velilla de los Ajos,Soria,42202,0
Velilla de San Antonio,Madrid,28167,0
Velilla del Río Carrión,Palencia,34199,0
Vellés (La),Salamanca,37347,0
Vellisca,Cuenca,16240,0
Velliza,Valladolid,47191,0
Vellón (El),Madrid,28168,0
Vencillón,Huesca,22909,0
Vendrell (El),Tarragona,43163,0
Venialbo,Zamora,49234,0
Venta de Baños,Palencia,34023,0
Venta del Moro,Valencia,46254,0
Ventalló,Girona,17210,0
Ventas con Peña Aguilera (Las),Toledo,45182,0
Ventas de Huelma,Granada,18185,0
Ventas de Retamosa (Las),Toledo,45183,0
Ventas de San Julián (Las),Toledo,45184,0
Ventosa,La Rioja,26163,0
Ventosa de la Cuesta,Valladolid,47192,0
Ventosa del Río Almar,Salamanca,37348,0
Ventosilla y Tejadilla,Segovia,40224,0
Ventrosa,La Rioja,26164,0
Venturada,Madrid,28169,0
Vera,Almería,4100,0
Vera de Moncayo,Zaragoza,50280,0
Verdú,Lleida,25242,0
Verea,Ourense,32084,0
Verger (el),Alicante,3138,0
Verges,Girona,17211,0
Verín,Ourense,32085,0
Vertavillo,Palencia,34201,0
Vespella de Gaià,Tarragona,43164,0
Vezdemarbán,Zamora,49235,0
Viacamp y Litera,Huesca,22247,0
Viana,Navarra,31251,0
Viana de Cega,Valladolid,47193,0
Viana de Duero,Soria,42204,0
Viana de Jadraque,Guadalajara,19314,0
Viana do Bolo,Ourense,32086,0
Viandar de la Vera,Cáceres,10206,0
Vianos,Albacete,2076,0
Viator,Almería,4101,0
Vic,Barcelona,8298,1
Vícar,Almería,4102,0
Vicedo (O),Lugo,27064,0
Vicién,Huesca,22248,0
Victoria (La),Córdoba,38051,0
Victoria de Acentejo (La),Santa Cruz de Tenerife,14065,0
Vid de Bureba (La),Burgos,9422,0
Vid de Ojeda (La),Palencia,34093,0
Vid y Barrios (La),Burgos,9421,0
Vidángoz/Bidankoze,Navarra,31252,0
Vidayanes,Zamora,49236,0
Videmala,Zamora,49237,0
Vídola (La),Salamanca,37349,0
Vidrà,Girona,17212,0
Vidreres,Girona,17213,0
Vielha e Mijaran,Lleida,25243,0
Vierlas,Zaragoza,50281,0
Vigo,Pontevedra,36057,2
Viguera,La Rioja,26165,0
Vila de Cruces,Pontevedra,36059,0
Vila-real,Castellón,12135,0
Vila-rodona,Tarragona,43170,0
Vila-sacra,Girona,17230,0
Vila-sana,Lleida,25252,0
Vila-seca,Tarragona,43171,1
Vilabella,Tarragona,43165,0
Vilabertran,Girona,17214,0
Vilablareix,Girona,17215,0
Vilaboa,Pontevedra,36058,0
Vilada,Barcelona,8299,0
Viladamat,Girona,17217,0
Viladasens,Girona,17216,0
Viladecans,Barcelona,8301,0
Viladecavalls,Barcelona,8300,0
Vilademuls,Girona,17218,0
Viladrau,Girona,17220,0
Vilafamés,Castellón,12128,0
Vilafant,Girona,17221,0
Vilaflor de Chasna,Santa Cruz de Tenerife,38052,0
