municipio,provincia,codigo_ine,municipio_nombre_humano,num_colegios
Siruela,Badajoz,6125,Siruela,3
Sisamón,Zaragoza,50246,Sisamón,0
Sisante,Cuenca,16198,Sisante,3
Sitges,Barcelona,8270,Sitges,14
Siurana,Girona,17052,Siurana,0
Soba,Cantabria,39083,Soba,15
Sober,Lugo,27059,Sober,2
Sobradiel,Zaragoza,50247,Sobradiel,2
Sobradillo,Salamanca,37311,Sobradillo,0
Sobrado,A Coruña,15080,Sobrado,1
Sobrado,León,24165,Sobrado,0
Sobremunt,Barcelona,8271,Sobremunt,0
Sobrescobio,Asturias,33067,Sobrescobio,1
Socovos,Albacete,2072,Socovos,4
Socuéllamos,Ciudad Real,13078,Socuéllamos,10
Sojuela,La Rioja,26143,Sojuela,0
Solana (La),Ciudad Real,13079,La Solana,0
Solana de Ávila,Ávila,5236,Solana de Ávila,0
Solana de los Barros,Badajoz,6126,Solana de los Barros,3
Solana de Rioalmar,Ávila,5237,Solana de Rioalmar,0
Solana del Pino,Ciudad Real,13080,Solana del Pino,0
Solanillos del Extremo,Guadalajara,19258,Solanillos del Extremo,0
Solarana,Burgos,9366,Solarana,0
Solera de Gabaldón,Cuenca,16199,Solera de Gabaldón,0
Soleràs (El),Lleida,25206,El Soleràs,2
Soliedra,Soria,42172,Soliedra,0
Solivella,Tarragona,43147,Solivella,2
Sollana,Valencia,46233,Sollana,3
Sóller,Illes Balears,7061,Sóller,11
Solórzano,Cantabria,39084,Solórzano,0
Solosancho,Ávila,5238,Solosancho,6
Solsona,Lleida,25207,Solsona,9
Somiedo,Asturias,33068,Somiedo,0
Somolinos,Guadalajara,19259,Somolinos,0
Somontín,Almería,4085,Somontín,0
Somosierra,Madrid,28143,Somosierra,0
Somozas (As),A Coruña,15081,As Somozas,1
Son Servera,Illes Balears,7062,Son Servera,6
Sondika,Bizkaia,48904,Sondika,1
Soneja,Castellón,12106,Soneja,3
Sonseca,Toledo,45163,Sonseca,8
Sopeira,Huesca,22223,Sopeira,0
Sopela,Bizkaia,48085,Sopela,0
Soportújar,Granada,18176,Soportújar,0
Sopuerta,Bizkaia,48086,Sopuerta,4
Sora,Barcelona,8272,Sora,1
Soraluze-Placencia de las Armas,Gipuzkoa,20065,Soraluze-Placencia de las Armas,4
Sorbas,Almería,4086,Sorbas,13
Sordillos,Burgos,9368,Sordillos,0
Soria,Soria,42173,Soria,0
Soriguera,Lleida,25208,Soriguera,0
Sorihuela,Salamanca,37312,Sorihuela,0
Sorihuela del Guadalimar,Jaén,23084,Sorihuela del Guadalimar,3
Sorlada,Navarra,31225,Sorlada,0
Sort,Lleida,25209,Sort,5
Sorvilán,Granada,18177,Sorvilán,1
Sorzano,La Rioja,26144,Sorzano,0
Sos del Rey Católico,Zaragoza,50248,Sos del Rey Católico,2
Soses,Lleida,25210,Soses,2
Sot de Chera,Valencia,46234,Sot de Chera,0
Sot de Ferrer,Castellón,12107,Sot de Ferrer,1
Sotalbo,Ávila,5239,Sotalbo,0
Sotés,La Rioja,26145,Sotés,0
Sotillo,Segovia,40198,Sotillo,0
Sotillo (El),Guadalajara,19260,El Sotillo,0
Sotillo de la Adrada,Ávila,5240,Sotillo de la Adrada,4
Sotillo de la Ribera,Burgos,9369,Sotillo de la Ribera,2
Sotillo de las Palomas,Toledo,45164,Sotillo de las Palomas,0
Sotillo del Rincón,Soria,42174,Sotillo del Rincón,0
Soto de Cerrato,Palencia,34177,Soto de Cerrato,0
Soto de la Vega,León,24166,Soto de la Vega,1
Soto del Barco,Asturias,33069,Soto del Barco,0
Soto del Real,Madrid,28144,Soto del Real,10
Soto en Cameros,La Rioja,26146,Soto en Cameros,0
Soto y Amío,León,24167,Soto y Amío,0
Sotobañado y Priorato,Palencia,34176,Sotobañado y Priorato,0
Sotodosos,Guadalajara,19261,Sotodosos,0
Sotonera (La),Huesca,22904,La Sotonera,1
Sotorribas,Cuenca,16909,Sotorribas,0
Sotosalbos,Segovia,40199,Sotosalbos,0
Sotoserrano,Salamanca,37313,Sotoserrano,1
Sotragero,Burgos,9372,Sotragero,0
Sotresgudo,Burgos,9373,Sotresgudo,0
Soutomaior,Pontevedra,36053,Soutomaior,0
Suances,Cantabria,39085,Suances,2
Subirats,Barcelona,8273,Subirats,5
Sudanell,Lleida,25211,Sudanell,1
Sueca,Valencia,46235,Sueca,17
Suellacabras,Soria,42175,Suellacabras,0
Sueras/Suera,Castellón,12108,Sueras/Suera,1
Suflí,Almería,4087,Suflí,1
Sukarrieta,Bizkaia,48076,Sukarrieta,0
Sumacàrcer,Valencia,46236,Sumacàrcer,2
Sunbilla,Navarra,31226,Sunbilla,1
Sunyer,Lleida,25212,Sunyer,1
Súria,Barcelona,8274,Súria,6
Susinos del Páramo,Burgos,9374,Susinos del Páramo,0
Susqueda,Girona,17194,Susqueda,0
Tabanera de Cerrato,Palencia,34178,Tabanera de Cerrato,0
Tabanera de Valdavia,Palencia,34179,Tabanera de Valdavia,0
Tabanera la Luenga,Segovia,40200,Tabanera la Luenga,0
Tábara,Zamora,49214,Tábara,1
Tabera de Abajo,Salamanca,37314,Tabera de Abajo,0
Tabernas,Almería,4088,Tabernas,4
Taberno,Almería,4089,Taberno,1
Taboada,Lugo,27060,Taboada,0
Taboadela,Ourense,32079,Taboadela,0
Tabuenca,Zaragoza,50249,Tabuenca,0
Tacoronte,Santa Cruz de Tenerife,38043,Tacoronte,13
Tafalla,Navarra,31227,Tafalla,8
Tagamanent,Barcelona,8276,Tagamanent,0
Taha (La),Granada,18901,La Taha,3
Tahal,Almería,4090,Tahal,2
Tajahuerce,Soria,42176,Tajahuerce,0
Tajueco,Soria,42177,Tajueco,0
Tala (La),Salamanca,37315,La Tala,0
Talamanca,Barcelona,8277,Talamanca,0
Talamanca de Jarama,Madrid,28145,Talamanca de Jarama,5
Talamantes,Zaragoza,50250,Talamantes,0
Talarn,Lleida,25215,Talarn,1
Talarrubias,Badajoz,6127,Talarrubias,4
Talaván,Cáceres,10178,Talaván,2
Talavera,Lleida,25216,Talavera,0
Talavera de la Reina,Toledo,45165,Talavera de la Reina,59
Talavera la Real,Badajoz,6128,Talavera la Real,3
Talaveruela de la Vera,Cáceres,10179,Talaveruela de la Vera,1
Talayuela,Cáceres,10180,Talayuela,6
Talayuelas,Cuenca,16202,Talayuelas,0
Tales,Castellón,12109,Tales,2
Táliga,Badajoz,6129,Táliga,1
Tallada d'Empordà (La),Girona,17195,La Tallada d'Empordà,0
Talveila,Soria,42178,Talveila,0
Tamajón,Guadalajara,19262,Tamajón,0
Tamames,Salamanca,37316,Tamames,1
Támara de Campos,Palencia,34180,Támara de Campos,0
Tamarite de Litera,Huesca,22225,Tamarite de Litera,4
Tamariz de Campos,Valladolid,47162,Tamariz de Campos,0
Tamarón,Burgos,9375,Tamarón,0
Tamurejo,Badajoz,6130,Tamurejo,0
Tanque (El),Santa Cruz de Tenerife,38044,El Tanque,0
Tapia de Casariego,Asturias,33070,Tapia de Casariego,3
Tapioles,Zamora,49216,Tapioles,0
Taradell,Barcelona,8278,Taradell,7
Taragudo,Guadalajara,19263,Taragudo,0
Taramundi,Asturias,33071,Taramundi,2
Tarancón,Cuenca,16203,Tarancón,11
Taravilla,Guadalajara,19264,Taravilla,0
Tarazona,Zaragoza,50251,Tarazona,0
Tarazona de Guareña,Salamanca,37317,Tarazona de Guareña,0
Tarazona de la Mancha,Albacete,2073,Tarazona de la Mancha,4
Tàrbena,Alicante,3127,Tàrbena,1
Tardáguila,Salamanca,37318,Tardáguila,0
Tardajos,Burgos,9377,Tardajos,1
Tardelcuende,Soria,42181,Tardelcuende,0
Tardienta,Huesca,22226,Tardienta,3
Tariego de Cerrato,Palencia,34181,Tariego de Cerrato,1
Tarifa,Cádiz,11035,Tarifa,12
Taroda,Soria,42182,Taroda,0
Tarragona,Tarragona,43148,Tarragona,83
Tàrrega,Lleida,25217,Tàrrega,19
Tarrés,Lleida,25218,Tarrés,0
Tarroja de Segarra,Lleida,25219,Tarroja de Segarra,0
Tartanedo,Guadalajara,19265,Tartanedo,3
Tauste,Zaragoza,50252,Tauste,3
Tavernes Blanques,Valencia,46237,Tavernes Blanques,8
Tavernes de la Valldigna,Valencia,46238,Tavernes de la Valldigna,14
Tavèrnoles,Barcelona,8275,Tavèrnoles,0
Tavertet,Barcelona,8280,Tavertet,0
Tazacorte,Santa Cruz de Tenerife,38045,Tazacorte,1
Teba,Málaga,29089,Teba,4
Tébar,Cuenca,16204,Tébar,0
Tegueste,Santa Cruz de Tenerife,38046,Tegueste,6
Teguise,Las Palmas,35024,Teguise,12
Teià,Barcelona,8281,Teià,0
Teixeira (A),Ourense,32080,A Teixeira,0
Tejada,Burgos,9378,Tejada,0
Tejadillos,Cuenca,16205,Tejadillos,0
Tejado,Soria,42183,Tejado,0
Tejado (El),Salamanca,37319,El Tejado,0
Tejeda,Las Palmas,35025,Tejeda,2
Tejeda de Tiétar,Cáceres,10181,Tejeda de Tiétar,1
Tejeda y Segoyuela,Salamanca,37320,Tejeda y Segoyuela,0
Telde,Las Palmas,35026,Telde,45
Tella-Sin,Huesca,22227,Tella-Sin,3
Tembleque,Toledo,45166,Tembleque,3
Tendilla,Guadalajara,19266,Tendilla,1
Tenebrón,Salamanca,37321,Tenebrón,0
Teo,A Coruña,15082,Teo,5
Teresa,Castellón,12110,Teresa,0
Teresa de Cofrentes,Valencia,46239,Teresa de Cofrentes,0
Térmens,Lleida,25220,Térmens,2
Teror,Las Palmas,35027,Teror,4
Terque,Almería,4091,Terque,0
Terrades,Girona,17196,Terrades,0
Terradillos,Salamanca,37322,Terradillos,1
Terradillos de Esgueva,Burgos,9380,Terradillos de Esgueva,0
Terrassa,Barcelona,8279,Terrassa,133
Terrateig,Valencia,46240,Terrateig,0
Terrer,Zaragoza,50253,Terrer,0
Terriente,Teruel,44215,Terriente,0
Terrinches,Ciudad Real,13081,Terrinches,2
Terroba,La Rioja,26147,Terroba,0
Teruel,Teruel,44216,Teruel,31
Terzaga,Guadalajara,19267,Terzaga,0
Teulada,Alicante,3128,Teulada,7
Teverga,Asturias,33072,Teverga,1
Tiana,Barcelona,8282,Tiana,6
Tías,Las Palmas,35028,Tías,5
Tibi,Alicante,3129,Tibi,1
Tiebas-Muruarte de Reta,Navarra,31228,Tiebas-Muruarte de Reta,0
Tiedra,Valladolid,47163,Tiedra,0
Tielmes,Madrid,28146,Tielmes,3
Tiemblo (El),Ávila,5241,El Tiemblo,7
Tierga,Zaragoza,50254,Tierga,0
Tierz,Huesca,22228,Tierz,1
Tierzo,Guadalajara,19268,Tierzo,0
Tiétar,Cáceres,10904,Tiétar,0
Tijarafe,Santa Cruz de Tenerife,38047,Tijarafe,0
Tíjola,Almería,4092,Tíjola,4
Tinajas,Cuenca,16206,Tinajas,0
Tinajo,Las Palmas,35029,Tinajo,5
Tineo,Asturias,33073,Tineo,2
Tinieblas de la Sierra,Burgos,9381,Tinieblas de la Sierra,0
Tiñosillos,Ávila,5242,Tiñosillos,0
Tirapu,Navarra,31229,Tirapu,0
Tirgo,La Rioja,26148,Tirgo,0
Tírig,Castellón,12111,Tírig,0
Tírvia,Lleida,25221,Tírvia,1
Titaguas,Valencia,46241,Titaguas,1
Titulcia,Madrid,28147,Titulcia,2
Tiurana,Lleida,25222,Tiurana,0
Tivenys,Tarragona,43149,Tivenys,2
Tivissa,Tarragona,43150,Tivissa,2
Toba (La),Guadalajara,19269,La Toba,0
Tobar,Burgos,9382,Tobar,0
Tobarra,Albacete,2074,Tobarra,7
Tobed,Zaragoza,50255,Tobed,0
Tobía,La Rioja,26149,Tobía,0
Toboso (El),Toledo,45167,El Toboso,2
Tocina,Sevilla,41092,Tocina,5
Todolella,Castellón,12112,Todolella,0
Toén,Ourense,32081,Toén,1
Toga,Castellón,12113,Toga,0
Tojos (Los),Cantabria,39086,Los Tojos,0
Tolbaños,Ávila,5243,Tolbaños,0
Toledo,Toledo,45168,Toledo,69
Tollos,Alicante,3130,Tollos,0
Tolocirio,Segovia,40201,Tolocirio,0
Tolosa,Gipuzkoa,20071,Tolosa,10
Tolox,Málaga,29090,Tolox,2
Tolva,Huesca,22229,Tolva,0
Tomares,Sevilla,41093,Tomares,23
Tomelloso,Ciudad Real,13082,Tomelloso,28
Tomiño,Pontevedra,36054,Tomiño,2
Tona,Barcelona,8283,Tona,8
Topas,Salamanca,37323,Topas,0
Toques,A Coruña,15083,Toques,0
Torà,Lleida,25223,Torà,2
Toral de los Guzmanes,León,24168,Toral de los Guzmanes,1
Toral de los Vados,León,24206,Toral de los Vados,1
Torás,Castellón,12114,Torás,0
Tordehumos,Valladolid,47164,Tordehumos,0
Tordellego,Guadalajara,19271,Tordellego,0
Tordelrábano,Guadalajara,19270,Tordelrábano,0
Tordera,Barcelona,8284,Tordera,11
Tordesillas,Valladolid,47165,Tordesillas,7
Tordesilos,Guadalajara,19272,Tordesilos,0
Tordillos,Salamanca,37324,Tordillos,0
Tordoia,A Coruña,15084,Tordoia,1
Tordómar,Burgos,9384,Tordómar,1
Torelló,Barcelona,8285,Torelló,12
Toreno,León,24169,Toreno,2
Torija,Guadalajara,19274,Torija,2
Toril,Cáceres,10182,Toril,0
Toril y Masegoso,Teruel,44217,Toril y Masegoso,0
Torla-Ordesa,Huesca,22230,Torla-Ordesa,0
Torlengua,Soria,42184,Torlengua,0
Tormantos,La Rioja,26150,Tormantos,0
Tormellas,Ávila,5244,Tormellas,0
Tormón,Teruel,44218,Tormón,0
Tormos,Alicante,3131,Tormos,1
Torms (Els),Lleida,25224,Els Torms,0
Tornabous,Lleida,25225,Tornabous,2
Tornadizo (El),Salamanca,37325,El Tornadizo,0
Tornadizos de Ávila,Ávila,5245,Tornadizos de Ávila,0
Tornavacas,Cáceres,10183,Tornavacas,1
Torno (El),Cáceres,10184,El Torno,5
Tornos,Teruel,44219,Tornos,0
Toro,Zamora,49219,Toro,0
Toro (El),Castellón,12115,El Toro,0
Torquemada,Palencia,34182,Torquemada,1
Torralba,Cuenca,16209,Torralba,0
Torralba de Aragón,Huesca,22232,Torralba de Aragón,0
Torralba de Calatrava,Ciudad Real,13083,Torralba de Calatrava,3
Torralba de los Frailes,Zaragoza,50256,Torralba de los Frailes,0
Torralba de los Sisones,Teruel,44220,Torralba de los Sisones,0
Torralba de Oropesa,Toledo,45169,Torralba de Oropesa,0
Torralba de Ribota,Zaragoza,50257,Torralba de Ribota,0
Torralba del Pinar,Castellón,12116,Torralba del Pinar,0
Torralba del Río,Navarra,31230,Torralba del Río,0
Torralbilla,Zaragoza,50258,Torralbilla,0
Torre (La),Ávila,5247,La Torre,4
Torre Alháquime,Cádiz,11036,Torre Alháquime,3
Torre d'En Besora (La),Castellón,12119,La Torre d'En Besora,0
Torre d'en Doménec (La),Castellón,12120,La Torre d'en Doménec,0
Torre de Arcas,Teruel,44223,Torre de Arcas,0
Torre de Cabdella (La),Lleida,25227,La Torre de Cabdella,1
Torre de Claramunt (La),Barcelona,8286,La Torre de Claramunt,0
Torre de Don Miguel,Cáceres,10187,Torre de Don Miguel,0
Torre de Esgueva,Valladolid,47169,Torre de Esgueva,0
Torre de Esteban Hambrán (La),Toledo,45171,La Torre de Esteban Hambrán,1
Torre de Fontaubella (La),Tarragona,43151,La Torre de Fontaubella,0
Torre de Juan Abad,Ciudad Real,13084,Torre de Juan Abad,2
Torre de l'Espanyol (La),Tarragona,43152,La Torre de l'Espanyol,3
Torre de las Arcas,Teruel,44224,Torre de las Arcas,0
Torre de Miguel Sesmero,Badajoz,6131,Torre de Miguel Sesmero,1
Torre de Peñafiel,Valladolid,47170,Torre de Peñafiel,0
Torre de Santa María,Cáceres,10188,Torre de Santa María,0
Torre del Bierzo,León,24170,Torre del Bierzo,1
Torre del Burgo,Guadalajara,19279,Torre del Burgo,0
Torre del Compte,Teruel,44225,Torre del Compte,0
Torre del Valle (La),Zamora,49220,La Torre del Valle,0
Torre en Cameros,La Rioja,26153,Torre en Cameros,0
Torre la Ribera,Huesca,22233,Torre la Ribera,0
Torre los Negros,Teruel,44227,Torre los Negros,0
Torre Val de San Pedro,Segovia,40206,Torre Val de San Pedro,0
Torre-Cardela,Granada,18178,Torre-Cardela,1
Torre-Pacheco,Murcia,30037,Torre-Pacheco,15
Torre-serona,Lleida,25233,Torre-serona,0
Torreadrada,Segovia,40202,Torreadrada,0
Torrebaja,Valencia,46242,Torrebaja,0
Torrebesses,Lleida,25226,Torrebesses,1
Torreblacos,Soria,42185,Torreblacos,0
Torreblanca,Castellón,12117,Torreblanca,5
Torreblascopedro,Jaén,23085,Torreblascopedro,1
Torrecaballeros,Segovia,40203,Torrecaballeros,3
Torrecampo,Córdoba,14062,Torrecampo,3
Torrechiva,Castellón,12118,Torrechiva,0
Torrecilla de Alcañiz,Teruel,44221,Torrecilla de Alcañiz,1
Torrecilla de la Abadesa,Valladolid,47166,Torrecilla de la Abadesa,0
Torrecilla de la Jara,Toledo,45170,Torrecilla de la Jara,0
Torrecilla de la Orden,Valladolid,47167,Torrecilla de la Orden,0
Torrecilla de la Torre,Valladolid,47168,Torrecilla de la Torre,0
Torrecilla de los Ángeles,Cáceres,10185,Torrecilla de los Ángeles,1
Torrecilla del Monte,Burgos,9386,Torrecilla del Monte,0
Torrecilla del Pinar,Segovia,40204,Torrecilla del Pinar,0
Torrecilla del Rebollar,Teruel,44222,Torrecilla del Rebollar,0
Torrecilla en Cameros,La Rioja,26151,Torrecilla en Cameros,0
Torrecilla sobre Alesanco,La Rioja,26152,Torrecilla sobre Alesanco,0
Torrecillas de la Tiesa,Cáceres,10186,Torrecillas de la Tiesa,1
Torrecuadrada de Molina,Guadalajara,19277,Torrecuadrada de Molina,0
Torrecuadradilla,Guadalajara,19278,Torrecuadradilla,0
Torredelcampo,Jaén,23086,Torredelcampo,0
Torredembarra,Tarragona,43153,Torredembarra,11
Torredonjimeno,Jaén,23087,Torredonjimeno,13
Torrefarrera,Lleida,25228,Torrefarrera,4
Torrefeta i Florejacs,Lleida,25907,Torrefeta i Florejacs,0
Torregalindo,Burgos,9387,Torregalindo,0
Torregamones,Zamora,49221,Torregamones,0
Torregrossa,Lleida,25230,Torregrossa,2
Torrehermosa,Zaragoza,50259,Torrehermosa,0
Torreiglesias,Segovia,40205,Torreiglesias,0
Torrejón de Ardoz,Madrid,28148,Torrejón de Ardoz,73
Torrejón de la Calzada,Madrid,28149,Torrejón de la Calzada,6
Torrejón de Velasco,Madrid,28150,Torrejón de Velasco,4
Torrejón del Rey,Guadalajara,19280,Torrejón del Rey,3
Torrejón el Rubio,Cáceres,10190,Torrejón el Rubio,1
Torrejoncillo,Cáceres,10189,Torrejoncillo,3
Torrejoncillo del Rey,Cuenca,16211,Torrejoncillo del Rey,0
Torrelacárcel,Teruel,44226,Torrelacárcel,0
Torrelaguna,Madrid,28151,Torrelaguna,5
Torrelameu,Lleida,25231,Torrelameu,2
Torrelapaja,Zaragoza,50260,Torrelapaja,0
Torrelara,Burgos,9388,Torrelara,0
Torrelavega,Cantabria,39087,Torrelavega,29
Torrelavit,Barcelona,8287,Torrelavit,2
Torrella,Valencia,46243,Torrella,0
Torrellas,Zaragoza,50261,Torrellas,0
Torrelles de Foix,Barcelona,8288,Torrelles de Foix,2
Torrelles de Llobregat,Barcelona,8289,Torrelles de Llobregat,4
Torrelobatón,Valladolid,47171,Torrelobatón,1
Torrelodones,Madrid,28152,Torrelodones,17
Torremanzanas/Torre de les Maçanes (La),Alicante,3132,La Torremanzanas/Torre de les Maçanes,0
Torremayor,Badajoz,6132,Torremayor,2
Torremejía,Badajoz,6133,Torremejía,1
Torremenga,Cáceres,10191,Torremenga,0
Torremocha,Cáceres,10192,Torremocha,0
Torremocha de Jadraque,Guadalajara,19281,Torremocha de Jadraque,0
Torremocha de Jarama,Madrid,28153,Torremocha de Jarama,2
Torremocha de Jiloca,Teruel,44228,Torremocha de Jiloca,0
Torremocha del Campo,Guadalajara,19282,Torremocha del Campo,0
Torremocha del Pinar,Guadalajara,19283,Torremocha del Pinar,0
Torremochuela,Guadalajara,19284,Torremochuela,0
Torremolinos,Málaga,29901,Torremolinos,37
Torremontalbo,La Rioja,26154,Torremontalbo,0
Torremormojón,Palencia,34184,Torremormojón,0
Torrent,Valencia,46244,Torrent,62
Torrent,Girona,17197,Torrent,0
Torrente de Cinca,Huesca,22234,Torrente de Cinca,2
Torrenueva,Ciudad Real,13085,Torrenueva,4
Torrenueva Costa,Granada,18916,Torrenueva Costa,0
Torreorgaz,Cáceres,10193,Torreorgaz,1
Torrepadre,Burgos,9389,Torrepadre,0
Torreperogil,Jaén,23088,Torreperogil,6
Torrequemada,Cáceres,10194,Torrequemada,0
Torres,Jaén,23090,Torres,0
Torres de Albánchez,Jaén,23091,Torres de Albánchez,2
Torres de Albarracín,Teruel,44229,Torres de Albarracín,0
Torres de Alcanadre,Huesca,22235,Torres de Alcanadre,0
Torres de Barbués,Huesca,22236,Torres de Barbués,0
Torres de Berrellén,Zaragoza,50262,Torres de Berrellén,2
Torres de Cotillas (Las),Murcia,30038,Las Torres de Cotillas,16
Torres de la Alameda,Madrid,28154,Torres de la Alameda,6
Torres de Segre,Lleida,25232,Torres de Segre,2
Torres del Carrizal,Zamora,49222,Torres del Carrizal,0
Torres del Río,Navarra,31231,Torres del Río,0
Torres Torres,Valencia,46245,Torres Torres,0
Torresandino,Burgos,9390,Torresandino,1
Torrescárcela,Valladolid,47172,Torrescárcela,0
Torresmenudas,Salamanca,37327,Torresmenudas,0
Torrevelilla,Teruel,44230,Torrevelilla,0
Torrevieja,Alicante,3133,Torrevieja,31
Torrico,Toledo,45172,Torrico,0
Torrijas,Teruel,44231,Torrijas,0
Torrijo de la Cañada,Zaragoza,50263,Torrijo de la Cañada,0
Torrijo del Campo,Teruel,44232,Torrijo del Campo,1
Torrijos,Toledo,45173,Torrijos,11
Torroella de Fluvià,Girona,17198,Torroella de Fluvià,0
Torroella de Montgrí,Girona,17199,Torroella de Montgrí,8
Torroja del Priorat,Tarragona,43154,Torroja del Priorat,0
Torrox,Málaga,29091,Torrox,11
Torrubia,Guadalajara,19285,Torrubia,0
Torrubia de Soria,Soria,42187,Torrubia de Soria,0
Torrubia del Campo,Cuenca,16212,Torrubia del Campo,0
Torrubia del Castillo,Cuenca,16213,Torrubia del Castillo,0
Tortellà,Girona,17200,Tortellà,2
Tórtola de Henares,Guadalajara,19286,Tórtola de Henares,1
Tórtoles,Ávila,5246,Tórtoles,0
Tórtoles de Esgueva,Burgos,9391,Tórtoles de Esgueva,0
Tortosa,Tarragona,43155,Tortosa,28
Tortuera,Guadalajara,19287,Tortuera,0
Tortuero,Guadalajara,19288,Tortuero,0
Torvizcón,Granada,18179,Torvizcón,2
Tosantos,Burgos,9392,Tosantos,0
Toses,Girona,17201,Toses,0
Tosos,Zaragoza,50264,Tosos,1
Tossa de Mar,Girona,17202,Tossa de Mar,0
Totalán,Málaga,29092,Totalán,2
Totana,Murcia,30039,Totana,18
Totanés,Toledo,45174,Totanés,1
Touro,A Coruña,15085,Touro,176
Tous,Valencia,46246,Tous,2
Trabada,Lugo,27061,Trabada,1
Trabadelo,León,24171,Trabadelo,0
Trabanca,Salamanca,37328,Trabanca,0
Trabazos,Zamora,49223,Trabazos,0
Tragacete,Cuenca,16215,Tragacete,0
Traíd,Guadalajara,19289,Traíd,0
Traiguera,Castellón,12121,Traiguera,1
Tramacastiel,Teruel,44234,Tramacastiel,0
Tramacastilla,Teruel,44235,Tramacastilla,1
Tramaced,Huesca,22239,Tramaced,0
Trasierra,Badajoz,6134,Trasierra,0
Trasmiras,Ourense,32082,Trasmiras,0
Trasmoz,Zaragoza,50265,Trasmoz,0
Trasobares,Zaragoza,50266,Trasobares,0
Traspinedo,Valladolid,47173,Traspinedo,0
Trazo,A Coruña,15086,Trazo,6
Trebujena,Cádiz,11037,Trebujena,8
Trefacio,Zamora,49224,Trefacio,0
Tremedal de Tormes,Salamanca,37329,Tremedal de Tormes,0
Tremp,Lleida,25234,Tremp,7
Tres Cantos,Madrid,28903,Tres Cantos,50
Tres Villas (Las),Almería,4901,Las Tres Villas,12
Trescasas,Segovia,40207,Trescasas,1
Tresjuncos,Cuenca,16216,Tresjuncos,0
Trespaderne,Burgos,9394,Trespaderne,1
Tresviso,Cantabria,39088,Tresviso,0
Trévago,Soria,42188,Trévago,0
Trevélez,Granada,18180,Trevélez,2
Treviana,La Rioja,26155,Treviana,0
Triacastela,Lugo,27062,Triacastela,0
Tribaldos,Cuenca,16217,Tribaldos,0
Tricio,La Rioja,26157,Tricio,0
Trigueros,Huelva,21070,Trigueros,10
Trigueros del Valle,Valladolid,47174,Trigueros del Valle,0
Trijueque,Guadalajara,19290,Trijueque,2
Trillo,Guadalajara,19291,Trillo,3
Triollo,Palencia,34185,Triollo,0
Tronchón,Teruel,44236,Tronchón,0
Truchas,León,24172,Truchas,19
Trucios-Turtzioz,Bizkaia,48087,Trucios-Turtzioz,0
Trujillanos,Badajoz,6135,Trujillanos,1
Trujillo,Cáceres,10195,Trujillo,8
Tubilla del Agua,Burgos,9395,Tubilla del Agua,0
Tubilla del Lago,Burgos,9396,Tubilla del Lago,0
Tudanca,Cantabria,39089,Tudanca,0
Tudela,Navarra,31232,Tudela,21
Tudela de Duero,Valladolid,47175,Tudela de Duero,6
Tudelilla,La Rioja,26158,Tudelilla,0
Tuéjar,Valencia,46247,Tuéjar,3
Tui,Pontevedra,36055,Tui,9
Tuineje,Las Palmas,35030,Tuineje,11
Tulebras,Navarra,31233,Tulebras,0
Turcia,León,24173,Turcia,1
Turégano,Segovia,40208,Turégano,1
