municipio,provincia,municipio_nombre_humano,precio_m2_venta,num_casas_venta
Estollo,La Rioja,Estollo,1207.97,1
Estopiñán del Castillo,Huesca,Estopiñán del Castillo,134.23,2
Estrada (A),Pontevedra,A Estrada,3356.16,132
Estrella (La),Toledo,La Estrella,-,-
Estremera,Madrid,Estremera,875.42,41
Estriégana,Guadalajara,Estriégana,289.21,3
Estubeny,Valencia,Estubeny,-,-
Etayo,Navarra,Etayo,0,0
Etxalar,Navarra,Etxalar,1422.17,6
Etxarri Aranatz,Navarra,Etxarri Aranatz,1483.93,8
Etxauri,Navarra,Etxauri,1719.9,3
Etxebarri,Bizkaia,Etxebarri,2674.76,49
Etxebarria,Bizkaia,Etxebarria,-,-
Eulate,Navarra,Eulate,179.49,2
Ezcabarte,Navarra,Ezcabarte,1514.75,6
Ezcaray,La Rioja,Ezcaray,1403.7,215
Ezcároz/Ezkaroze,Navarra,Ezcároz,-,-
Ezkio-Itsaso,Gipuzkoa,Ezkio-Itsaso,-,-
Ezkurra,Navarra,Ezkurra,449.41,6
Ezprogui,Navarra,Ezprogui,142.86,2
Fabara,Zaragoza,Fabara,-,-
Fabero,León,Fabero,427.55,50
Facheca,Alicante,Facheca,1027.22,8
Fago,Huesca,Fago,470.19,6
Falces,Navarra,Falces,489.22,22
Falset,Tarragona,Falset,1631.94,34
Famorca,Alicante,Famorca,319.25,2
Fanlo,Huesca,Fanlo,767.98,4
Fanzara,Castellón,Fanzara,250.06,9
Far d'Empordà (El),Girona,El Far d'Empordà,-,-
Faraján,Málaga,Faraján,1320.83,2
Faramontanos de Tábara,Zamora,Faramontanos de Tábara,-,-
Fariza,Zamora,Fariza,-,-
Farlete,Zaragoza,Farlete,-,-
Farrera,Lleida,Farrera,1301.89,4
Fasnia,Santa Cruz de Tenerife,Fasnia,971.99,48
Fatarella (La),Tarragona,La Fatarella,-,-
Faura,Valencia,Faura,833.33,69
Favara,Valencia,Favara,760.09,110
Fayón,Zaragoza,Fayón,-,-
Fayos (Los),Zaragoza,Los Fayos,-,-
Febró (La),Tarragona,La Febró,-,-
Felanitx,Illes Balears,Felanitx,1851.67,300
Felix,Almería,Felix,1221.87,19
Fene,A Coruña,Fene,842.58,198
Férez,Albacete,Férez,427.14,15
Feria,Badajoz,Feria,377.97,24
Fermoselle,Zamora,Fermoselle,969.44,19
Fernán Caballero,Ciudad Real,Fernán Caballero,-,-
Fernán-Núñez,Córdoba,Fernán-Núñez,701.32,73
Ferreira,Granada,Ferreira,168.95,6
Ferreras de Abajo,Zamora,Ferreras de Abajo,-,-
Ferreras de Arriba,Zamora,Ferreras de Arriba,-,-
Ferreries,Illes Balears,Ferreries,2633.33,102
Ferreruela,Zamora,Ferreruela,-,-
Ferreruela de Huerva,Teruel,Ferreruela de Huerva,-,-
Ferrol,A Coruña,Ferrol,990.72,1260
Figaró-Montmany,Barcelona,Figaró-Montmany,648.15,21
Fígols,Barcelona,Fígols,0,0
Fígols i Alinyà,Lleida,Fígols i Alinyà,-,-
Figuera (La),Tarragona,La Figuera,-,-
Figueres,Girona,Figueres,1687.93,780
Figuerola del Camp,Tarragona,Figuerola del Camp,-,-
Figueroles,Castellón,Figueroles,605.7,13
Figueruela de Arriba,Zamora,Figueruela de Arriba,-,-
Figueruelas,Zaragoza,Figueruelas,-,-
Fines,Almería,Fines,789.27,36
Finestrat,Alicante,Finestrat,3840.39,1436
Fiñana,Almería,Fiñana,511.67,47
Firgas,Las Palmas,Firgas,1199.25,58
Fiscal,Huesca,Fiscal,1280.31,12
Fisterra,A Coruña,Fisterra,1010.73,123
Fitero,Navarra,Fitero,435.49,38
Flaçà,Girona,Flaçà,-,-
Flix,Tarragona,Flix,-,-
Flores de Ávila,Ávila,Flores de Ávila,374.08,6
Floresta (La),Lleida,La Floresta,639.3,6
Florida de Liébana,Salamanca,Florida de Liébana,639.1,10
Fogars de la Selva,Barcelona,Fogars de la Selva,1299.85,67
Fogars de Montclús,Barcelona,Fogars de Montclús,1921.2,4
Foios,Valencia,Foios,1359.6,74
Foixà,Girona,Foixà,3405.41,15
Folgoso de la Ribera,León,Folgoso de la Ribera,399.29,13
Folgoso do Courel,Lugo,Folgoso do Courel,422.66,8
Folgueroles,Barcelona,Folgueroles,1600.95,16
Fombellida,Valladolid,Fombellida,-,-
Fombuena,Zaragoza,Fombuena,-,-
Fompedraza,Valladolid,Fompedraza,-,-
Foncea,La Rioja,Foncea,374.49,6
Fondarella,Lleida,Fondarella,1043.84,2
Fondó de les Neus (el)/Hondón de las Nieves,Alicante,El Fondó de les Neus/Hondón de las Nieves,1195.29,99
Fondón,Almería,Fondón,990.37,76
Fonelas,Granada,Fonelas,448.78,9
Fonfría,Zamora,Fonfría,-,-
Fonfría,Teruel,Fonfría,-,-
Fonollosa,Barcelona,Fonollosa,1016.87,27
Fonsagrada (A),Lugo,A Fonsagrada,639.73,30
Font d'En Carròs (la),Valencia,La Font d'En Carròs,-,-
Font de la Figuera (la),Valencia,La Font de la Figuera,-,-
Font-rubí,Barcelona,Font-rubí,3010.55,21
Fontanals de Cerdanya,Girona,Fontanals de Cerdanya,3417.76,20
Fontanar,Guadalajara,Fontanar,952.92,22
Fontanarejo,Ciudad Real,Fontanarejo,233.33,1
Fontanars dels Alforins,Valencia,Fontanars dels Alforins,714.29,14
Fontanilles,Girona,Fontanilles,2611.36,6
Fontcoberta,Girona,Fontcoberta,2489.58,11
Fontellas,Navarra,Fontellas,1175.22,14
Fontihoyuelo,Valladolid,Fontihoyuelo,-,-
Fontioso,Burgos,Fontioso,508.52,1
Fontiveros,Ávila,Fontiveros,744.88,13
Fonz,Huesca,Fonz,576.11,13
Fonzaleche,La Rioja,Fonzaleche,272.8,3
Foradada,Lleida,Foradada,284.36,3
Foradada del Toscar,Huesca,Foradada del Toscar,-,-
Forallac,Girona,Forallac,3543.96,66
Forcall,Castellón,Forcall,417.96,4
Forcarei,Pontevedra,Forcarei,491.31,44
Forès,Tarragona,Forès,-,-
Forfoleda,Salamanca,Forfoleda,147.29,1
Formentera,Illes Balears,Formentera,-,-
Formentera del Segura,Alicante,Formentera del Segura,1328.76,247
Formiche Alto,Teruel,Formiche Alto,-,-
Fornalutx,Illes Balears,Fornalutx,-,-
Fornells de la Selva,Girona,Fornells de la Selva,2299.68,23
Fornelos de Montes,Pontevedra,Fornelos de Montes,-,-
Fornes,Granada,Fornes,539.45,10
Fórnoles,Teruel,Fórnoles,-,-
Fortaleny,Valencia,Fortaleny,-,-
Fortanete,Teruel,Fortanete,-,-
Fortià,Girona,Fortià,-,-
Fortuna,Murcia,Fortuna,843.94,160
Forua,Bizkaia,Forua,-,-
Foz,Lugo,Foz,1590.97,311
Foz-Calanda,Teruel,Foz-Calanda,-,-
Frades,A Coruña,Frades,321.25,7
Frades de la Sierra,Salamanca,Frades de la Sierra,199.58,4
Fraga,Huesca,Fraga,557.71,73
Frago (El),Zaragoza,El Frago,-,-
Frailes,Jaén,Frailes,407.73,19
Franco (El),Asturias,El Franco,1621.5,60
Frandovínez,Burgos,Frandovínez,216.15,2
Franqueses del Vallès (Les),Barcelona,Les Franqueses del Vallès,2455.15,182
Frasno (El),Zaragoza,El Frasno,-,-
Frechilla,Palencia,Frechilla,126.93,6
Frechilla de Almazán,Soria,Frechilla de Almazán,-,-
Fregenal de la Sierra,Badajoz,Fregenal de la Sierra,783.18,16
Fregeneda (La),Salamanca,La Fregeneda,219.11,4
Freginals,Tarragona,Freginals,-,-
Freila,Granada,Freila,484.8,21
Fréscano,Zaragoza,Fréscano,-,-
Fresneda (La),Teruel,La Fresneda,250684.33,17
Fresneda de Altarejos,Cuenca,Fresneda de Altarejos,958.33,1
Fresneda de Cuéllar,Segovia,Fresneda de Cuéllar,-,-
Fresneda de la Sierra,Cuenca,Fresneda de la Sierra,133.33,1
Fresneda de la Sierra Tirón,Burgos,Fresneda de la Sierra Tirón,894.16,3
Fresnedilla,Ávila,Fresnedilla,315.28,4
Fresnedillas de la Oliva,Madrid,Fresnedillas de la Oliva,1992.8,22
Fresnedoso,Salamanca,Fresnedoso,233.55,2
Fresnedoso de Ibor,Cáceres,Fresnedoso de Ibor,289.64,5
Fresneña,Burgos,Fresneña,548.42,7
Fresnillo de las Dueñas,Burgos,Fresnillo de las Dueñas,1062.74,13
Fresno (El),Ávila,El Fresno,1047.17,4
Fresno Alhándiga,Salamanca,Fresno Alhándiga,500.3,4
Fresno de Cantespino,Segovia,Fresno de Cantespino,-,-
Fresno de Caracena,Soria,Fresno de Caracena,-,-
Fresno de la Fuente,Segovia,Fresno de la Fuente,-,-
Fresno de la Polvorosa,Zamora,Fresno de la Polvorosa,-,-
Fresno de la Ribera,Zamora,Fresno de la Ribera,-,-
Fresno de la Vega,León,Fresno de la Vega,458.19,8
Fresno de Río Tirón,Burgos,Fresno de Río Tirón,407.03,5
Fresno de Rodilla,Burgos,Fresno de Rodilla,0,0
Fresno de Sayago,Zamora,Fresno de Sayago,-,-
Fresno de Torote,Madrid,Fresno de Torote,1531.26,6
Fresno del Río,Palencia,Fresno del Río,354.84,1
Fresno el Viejo,Valladolid,Fresno el Viejo,-,-
Frías,Burgos,Frías,825.29,25
Frías de Albarracín,Teruel,Frías de Albarracín,-,-
Friera de Valverde,Zamora,Friera de Valverde,-,-
Frigiliana,Málaga,Frigiliana,3200.62,299
Friol,Lugo,Friol,544.16,52
Frómista,Palencia,Frómista,589.37,11
Frontera,Santa Cruz de Tenerife,Frontera,2285.71,20
Frontera (La),Cuenca,La Frontera,438.46,6
Fruiz,Bizkaia,Fruiz,-,-
Frumales,Segovia,Frumales,-,-
Fuembellida,Guadalajara,Fuembellida,0,0
Fuencaliente,Ciudad Real,Fuencaliente,593.57,23
Fuencaliente de la Palma,Santa Cruz de Tenerife,Fuencaliente de la Palma,-,-
Fuencemillán,Guadalajara,Fuencemillán,270.51,2
Fuendejalón,Zaragoza,Fuendejalón,-,-
Fuendetodos,Zaragoza,Fuendetodos,-,-
Fuenferrada,Teruel,Fuenferrada,-,-
Fuengirola,Málaga,Fuengirola,3500.99,2764
Fuenlabrada,Madrid,Fuenlabrada,2084.33,524
Fuenlabrada de los Montes,Badajoz,Fuenlabrada de los Montes,469.59,15
Fuenllana,Ciudad Real,Fuenllana,239.52,3
Fuenmayor,La Rioja,Fuenmayor,1042.17,88
Fuensaldaña,Valladolid,Fuensaldaña,-,-
Fuensalida,Toledo,Fuensalida,570.7,106
Fuensanta,Albacete,Fuensanta,523.85,17
Fuensanta de Martos,Jaén,Fuensanta de Martos,676.94,27
Fuente Álamo de Murcia,Murcia,Fuente Álamo de Murcia,1158.86,695
Fuente Carreteros,Córdoba,Fuente Carreteros,238.97,3
Fuente de Cantos,Badajoz,Fuente de Cantos,465.51,28
Fuente de Pedro Naharro,Cuenca,Fuente de Pedro Naharro,506.95,15
Fuente de Piedra,Málaga,Fuente de Piedra,785.25,78
Fuente de San Esteban (La),Salamanca,La Fuente de San Esteban,499.13,30
Fuente de Santa Cruz,Segovia,Fuente de Santa Cruz,-,-
Fuente del Arco,Badajoz,Fuente del Arco,552.5,7
Fuente del Maestre,Badajoz,Fuente del Maestre,735.62,28
Fuente el Fresno,Ciudad Real,Fuente el Fresno,534.56,35
Fuente el Olmo de Fuentidueña,Segovia,Fuente el Olmo de Fuentidueña,-,-
Fuente el Olmo de Íscar,Segovia,Fuente el Olmo de Íscar,-,-
Fuente el Saúz,Ávila,Fuente el Saúz,172.78,4
Fuente el Saz de Jarama,Madrid,Fuente el Saz de Jarama,1606.73,74
Fuente el Sol,Valladolid,Fuente el Sol,-,-
Fuente Encalada,Zamora,Fuente Encalada,-,-
Fuente la Lancha,Córdoba,Fuente la Lancha,190.04,2
Fuente la Reina,Castellón,Fuente la Reina,428.31,15
Fuente Obejuna,Córdoba,Fuente Obejuna,514.71,61
Fuente Palmera,Córdoba,Fuente Palmera,708.63,28
Fuente Vaqueros,Granada,Fuente Vaqueros,575.92,102
Fuente-Álamo,Albacete,Fuente-Álamo,329.03,9
Fuente-Olmedo,Valladolid,Fuente-Olmedo,-,-
Fuente-Tójar,Córdoba,Fuente-Tójar,374.77,16
Fuentealbilla,Albacete,Fuentealbilla,460.46,12
Fuentearmegil,Soria,Fuentearmegil,-,-
Fuentebureba,Burgos,Fuentebureba,394.31,6
Fuentecambrón,Soria,Fuentecambrón,-,-
Fuentecantos,Soria,Fuentecantos,-,-
Fuentecén,Burgos,Fuentecén,537.11,6
Fuenteguinaldo,Salamanca,Fuenteguinaldo,372.79,2
Fuenteheridos,Huelva,Fuenteheridos,929.82,24
Fuentelahiguera de Albatages,Guadalajara,Fuentelahiguera de Albatages,787.07,3
Fuentelapeña,Zamora,Fuentelapeña,408.07,4
Fuentelcésped,Burgos,Fuentelcésped,539.06,11
Fuentelencina,Guadalajara,Fuentelencina,536.95,18
Fuentelespino de Haro,Cuenca,Fuentelespino de Haro,332.8,4
Fuentelespino de Moya,Cuenca,Fuentelespino de Moya,178.03,2
Fuenteliante,Salamanca,Fuenteliante,616.67,3
Fuentelisendo,Burgos,Fuentelisendo,0,0
Fuentelmonge,Soria,Fuentelmonge,23.85,2
Fuentelsaz,Guadalajara,Fuentelsaz,347.83,1
Fuentelsaz de Soria,Soria,Fuentelsaz de Soria,-,-
Fuentelviejo,Guadalajara,Fuentelviejo,710.57,6
Fuentemolinos,Burgos,Fuentemolinos,0,0
Fuentenava de Jábaga,Cuenca,Fuentenava de Jábaga,660.49,16
Fuentenebro,Burgos,Fuentenebro,1134.58,2
Fuentenovilla,Guadalajara,Fuentenovilla,917.43,39
Fuentepelayo,Segovia,Fuentepelayo,-,-
Fuentepinilla,Soria,Fuentepinilla,-,-
Fuentepiñel,Segovia,Fuentepiñel,-,-
Fuenterrebollo,Segovia,Fuenterrebollo,-,-
Fuenterroble de Salvatierra,Salamanca,Fuenterroble de Salvatierra,975.61,1
Fuenterrobles,Valencia,Fuenterrobles,-,-
Fuentes,Cuenca,Fuentes,335.86,8
Fuentes Calientes,Teruel,Fuentes Calientes,-,-
Fuentes Claras,Teruel,Fuentes Claras,-,-
Fuentes de Andalucía,Sevilla,Fuentes de Andalucía,-,-
Fuentes de Año,Ávila,Fuentes de Año,352.94,1
Fuentes de Ayódar,Castellón,Fuentes de Ayódar,607.82,3
Fuentes de Béjar,Salamanca,Fuentes de Béjar,225.56,7
Fuentes de Carbajal,León,Fuentes de Carbajal,238.67,5
Fuentes de Ebro,Zaragoza,Fuentes de Ebro,-,-
Fuentes de Jiloca,Zaragoza,Fuentes de Jiloca,-,-
Fuentes de León,Badajoz,Fuentes de León,490.53,28
Fuentes de Magaña,Soria,Fuentes de Magaña,-,-
Fuentes de Nava,Palencia,Fuentes de Nava,1353.18,9
Fuentes de Oñoro,Salamanca,Fuentes de Oñoro,514.35,12
Fuentes de Ropel,Zamora,Fuentes de Ropel,-,-
Fuentes de Rubielos,Teruel,Fuentes de Rubielos,-,-
Fuentes de Valdepero,Palencia,Fuentes de Valdepero,753.95,17
Fuentesaúco,Zamora,Fuentesaúco,-,-
Fuentesaúco de Fuentidueña,Segovia,Fuentesaúco de Fuentidueña,-,-
Fuentesecas,Zamora,Fuentesecas,-,-
Fuentesoto,Segovia,Fuentesoto,-,-
Fuentespalda,Teruel,Fuentespalda,-,-
Fuentespina,Burgos,Fuentespina,649.84,9
Fuentespreadas,Zamora,Fuentespreadas,-,-
Fuentestrún,Soria,Fuentestrún,-,-
Fuentidueña,Segovia,Fuentidueña,-,-
Fuentidueña de Tajo,Madrid,Fuentidueña de Tajo,765.74,33
Fuerte del Rey,Jaén,Fuerte del Rey,1042.21,24
Fuertescusa,Cuenca,Fuertescusa,0,0
Fueva (La),Huesca,La Fueva,1118.13,21
Fuliola (La),Lleida,La Fuliola,446.35,11
Fulleda,Lleida,Fulleda,0,0
Funes,Navarra,Funes,652.33,13
Fustiñana,Navarra,Fustiñana,1009.33,7
Gabaldón,Cuenca,Gabaldón,0,0
Gabias (Las),Granada,Las Gabias,1233.84,581
Gabiria,Gipuzkoa,Gabiria,1833.33,6
Gádor,Almería,Gádor,653.06,62
Gaià,Barcelona,Gaià,-,-
Gaianes,Alicante,Gaianes,-,-
Gaibiel,Castellón,Gaibiel,605.24,13
Gaintza,Gipuzkoa,Gaintza,-,-
Gajanejos,Guadalajara,Gajanejos,0,0
Gajates,Salamanca,Gajates,244.91,5
Galapagar,Madrid,Galapagar,9712.54,288
Galápagos,Guadalajara,Galápagos,1479.63,49
Galar,Navarra,Galar,1574.99,9
Galaroza,Huelva,Galaroza,882.32,74
Galbarros,Burgos,Galbarros,250.0,1
Galbárruli,La Rioja,Galbárruli,1069.44,1
Galdakao,Bizkaia,Galdakao,2540.1,151
Galdames,Bizkaia,Galdames,-,-
Gáldar,Las Palmas,Gáldar,1086.28,128
Galende,Zamora,Galende,-,-
Galera,Granada,Galera,559.11,10
Galera (La),Tarragona,La Galera,-,-
Galilea,La Rioja,Galilea,426.7,27
Galindo y Perahuy,Salamanca,Galindo y Perahuy,838.45,33
Galinduste,Salamanca,Galinduste,203.93,5
Galisancho,Salamanca,Galisancho,736.26,8
Galisteo,Cáceres,Galisteo,505.72,6
Gallardos (Los),Almería,Los Gallardos,1122.46,94
Gallega (La),Burgos,La Gallega,630.0,1
Gallegos,Segovia,Gallegos,-,-
Gallegos de Altamiros,Ávila,Gallegos de Altamiros,286.69,3
Gallegos de Argañán,Salamanca,Gallegos de Argañán,321.69,6
Gallegos de Hornija,Valladolid,Gallegos de Hornija,-,-
Gallegos de Sobrinos,Ávila,Gallegos de Sobrinos,146.15,1
Gallegos de Solmirón,Salamanca,Gallegos de Solmirón,625.64,6
Gallegos del Pan,Zamora,Gallegos del Pan,-,-
Gallegos del Río,Zamora,Gallegos del Río,-,-
Gallifa,Barcelona,Gallifa,1617.88,2
Gallinero de Cameros,La Rioja,Gallinero de Cameros,196.43,1
Gallipienzo/Galipentzu,Navarra,Gallipienzo,-,-
Gallocanta,Zaragoza,Gallocanta,-,-
Gallués/Galoze,Navarra,Gallués,-,-
Gallur,Zaragoza,Gallur,-,-
Galve,Teruel,Galve,-,-
Galve de Sorbe,Guadalajara,Galve de Sorbe,205.71,1
Gálvez,Toledo,Gálvez,-,-
Gamiz-Fika,Bizkaia,Gamiz-Fika,-,-
Gamones,Zamora,Gamones,-,-
Gandesa,Tarragona,Gandesa,-,-
Gandia,Valencia,Gandia,1208.89,2275
Garaballa,Cuenca,Garaballa,231.15,3
Garachico,Santa Cruz de Tenerife,Garachico,1342.86,45
Garafía,Santa Cruz de Tenerife,Garafía,1488.72,25
Garai,Bizkaia,Garai,-,-
Garaioa,Navarra,Garaioa,0,0
Garbayuela,Badajoz,Garbayuela,0,0
Garcia,Tarragona,Garcia,502.19,16
Garciaz,Cáceres,Garciaz,429.22,11
Garcibuey,Salamanca,Garcibuey,246.9,3
Garcihernández,Salamanca,Garcihernández,192.01,2
Garcillán,Segovia,Garcillán,-,-
Garciotum,Toledo,Garciotum,-,-
Garcirrey,Salamanca,Garcirrey,400.0,1
Garde,Navarra,Garde,1350.81,2
Gargallo,Teruel,Gargallo,-,-
Garganta (La),Cáceres,La Garganta,647.28,31
Garganta de los Montes,Madrid,Garganta de los Montes,1336.8,6
Garganta del Villar,Ávila,Garganta del Villar,73.68,1
Garganta la Olla,Cáceres,Garganta la Olla,587.2,12
Gargantilla,Cáceres,Gargantilla,350.87,8
Gargantilla del Lozoya y Pinilla de Buitrago,Madrid,Gargantilla del Lozoya y Pinilla de Buitrago,-,-
Gargüera,Cáceres,Gargüera,-,-
Garidells (Els),Tarragona,Els Garidells,-,-
Garínoain,Navarra,Garínoain,836.84,9
Garlitos,Badajoz,Garlitos,372.22,2
Garrafe de Torío,León,Garrafe de Torío,836.21,22
Garralda,Navarra,Garralda,0,0
Garray,Soria,Garray,-,-
Garriga (La),Barcelona,La Garriga,3647.51,121
Garrigàs,Girona,Garrigàs,1434.88,12
Garrigoles,Girona,Garrigoles,0,0
Garriguella,Girona,Garriguella,6352.1,30
Garrobo (El),Sevilla,El Garrobo,-,-
Garrovilla (La),Badajoz,La Garrovilla,680.12,14
Garrovillas de Alconétar,Cáceres,Garrovillas de Alconétar,-,-
Garrucha,Almería,Garrucha,1473.26,433
Garvín,Cáceres,Garvín,359.62,2
Gascones,Madrid,Gascones,883.06,7
Gascueña,Cuenca,Gascueña,352.17,5
Gascueña de Bornova,Guadalajara,Gascueña de Bornova,538.46,1
Gastor (El),Cádiz,El Gastor,3037.97,20
Gata,Cáceres,Gata,649.23,20
Gata de Gorgos,Alicante,Gata de Gorgos,1212.25,97
Gatika,Bizkaia,Gatika,-,-
Gatón de Campos,Valladolid,Gatón de Campos,-,-
Gátova,Valencia,Gátova,768.46,26
Gaucín,Málaga,Gaucín,4450.7,15
Gautegiz Arteaga,Bizkaia,Gautegiz Arteaga,-,-
Gavà,Barcelona,Gavà,5883.78,573
Gavarda,Valencia,Gavarda,-,-
Gavet de la Conca,Lleida,Gavet de la Conca,385.43,11
Gavilanes,Ávila,Gavilanes,581.49,11
Gaztelu,Gipuzkoa,Gaztelu,-,-
Gea de Albarracín,Teruel,Gea de Albarracín,-,-
Gejuelo del Barro,Salamanca,Gejuelo del Barro,405.41,1
Geldo,Castellón,Geldo,498.5,11
Gelida,Barcelona,Gelida,1486.21,84
Gelsa,Zaragoza,Gelsa,338.58,16
Gelves,Sevilla,Gelves,576.92,76
Gema,Zamora,Gema,-,-
Gemuño,Ávila,Gemuño,0,0
Genalguacil,Málaga,Genalguacil,2197.83,24
Génave,Jaén,Génave,323.38,3
Genevilla,Navarra,Genevilla,248.21,3
Genovés (el),Valencia,El Genovés,-,-
Ger,Girona,Ger,2224.33,24
Gerena,Sevilla,Gerena,-,-
Gérgal,Almería,Gérgal,598.95,28
Geria,Valladolid,Geria,-,-
Gerindote,Toledo,Gerindote,976.52,161
Gernika-Lumo,Bizkaia,Gernika-Lumo,-,-
Gestalgar,Valencia,Gestalgar,-,-
Getafe,Madrid,Getafe,2206.91,633
Getaria,Gipuzkoa,Getaria,10872.73,12
Getxo,Bizkaia,Getxo,5067.45,815
Gibraleón,Huelva,Gibraleón,810.3,111
Gijón,Asturias,Gijón,2310.98,2818
Gil García,Ávila,Gil García,-,-
Gilbuena,Ávila,Gilbuena,270.26,6
Gilena,Sevilla,Gilena,-,-
Gilet,Valencia,Gilet,820.51,134
Gimenells i el Pla de la Font,Lleida,Gimenells i el Pla de la Font,670.65,8
Gimialcón,Ávila,Gimialcón,0,0
Gimileo,La Rioja,Gimileo,1267.07,6
Ginebrosa (La),Teruel,La Ginebrosa,-,-
Gines,Sevilla,Gines,1280.0,116
Ginestar,Tarragona,Ginestar,-,-
Gineta (La),Albacete,La Gineta,656.51,46
Girona,Girona,Girona,2893.16,1011
Gironella,Barcelona,Gironella,965.32,55
Gisclareny,Barcelona,Gisclareny,0,0
Gistaín,Huesca,Gistaín,1030.12,7
Gizaburuaga,Bizkaia,Gizaburuaga,-,-
Gobernador,Granada,Gobernador,250.0,1
Godall,Tarragona,Godall,-,-
Godella,Valencia,Godella,1051.27,130
Godelleta,Valencia,Godelleta,862.55,108
Godojos,Zaragoza,Godojos,-,-
Goizueta,Navarra,Goizueta,1502.84,4
Gójar,Granada,Gójar,1120.55,266
Golmayo,Soria,Golmayo,-,-
Golmés,Lleida,Golmés,610.54,17
Golosalvo,Albacete,Golosalvo,189.99,4
Golpejas,Salamanca,Golpejas,0,0
Gómara,Soria,Gómara,-,-
Gombrèn,Girona,Gombrèn,-,-
Gomecello,Salamanca,Gomecello,494.17,2
Gomesende,Ourense,Gomesende,355.37,5
Gomezserracín,Segovia,Gomezserracín,1660.52,1
Gondomar,Pontevedra,Gondomar,1627.29,247
Goñi,Navarra,Goñi,2366.67,1
Gor,Granada,Gor,718.31,22
Gorafe,Granada,Gorafe,550.32,9
Gordaliza del Pino,León,Gordaliza del Pino,303.21,3
Gordexola,Bizkaia,Gordexola,1641.1,19
Gordo (El),Cáceres,El Gordo,1414.77,10
Gordoncillo,León,Gordoncillo,504.97,7
Gorga,Alicante,Gorga,218.18,4
Gorliz,Bizkaia,Gorliz,5308.75,25
Gormaz,Soria,Gormaz,-,-
Gósol,Lleida,Gósol,1217.06,5
Gotarrendura,Ávila,Gotarrendura,995.52,4
Gotor,Zaragoza,Gotor,-,-
Gozón,Asturias,Gozón,1699.2,190
Gradefes,León,Gradefes,365.28,17
Grado,Asturias,Grado,2254.8,170
Grado (El),Huesca,El Grado,714.84,15
Graja de Campalbo,Cuenca,Graja de Campalbo,0,0
Graja de Iniesta,Cuenca,Graja de Iniesta,295.56,2
Grajal de Campos,León,Grajal de Campos,116.72,2
Grajera,Segovia,Grajera,-,-
Granada,Granada,Granada,2183.64,7146
Granada (La),Barcelona,La Granada,1202.39,27
Granada de Río-Tinto (La),Huelva,La Granada de Río-Tinto,-,-
Granadella (La),Lleida,La Granadella,387.1,6
Granadilla de Abona,Santa Cruz de Tenerife,Granadilla de Abona,2205.95,730
Granado (El),Huelva,El Granado,1737.15,6
Granátula de Calatrava,Ciudad Real,Granátula de Calatrava,314.35,9
Grandas de Salime,Asturias,Grandas de Salime,529.35,16
Grandes y San Martín,Ávila,Grandes y San Martín,0,0
Granera,Barcelona,Granera,1012.2,4
Granja (La),Cáceres,La Granja,395.27,6
Granja d'Escarp (La),Lleida,La Granja d'Escarp,-,-
Granja de la Costera (la),Valencia,La Granja de la Costera,-,-
Granja de Moreruela,Zamora,Granja de Moreruela,-,-
Granja de Rocamora,Alicante,Granja de Rocamora,767.56,15
Granja de Torrehermosa,Badajoz,Granja de Torrehermosa,273.88,23
Granjuela (La),Córdoba,La Granjuela,559.78,5
Granollers,Barcelona,Granollers,2312.99,438
Granucillo,Zamora,Granucillo,-,-
Granyanella,Lleida,Granyanella,515.62,2
Granyena de les Garrigues,Lleida,Granyena de les Garrigues,796.01,4
Granyena de Segarra,Lleida,Granyena de Segarra,639.25,5
Grañén,Huesca,Grañén,534.73,19
Grañón,La Rioja,Grañón,566.41,22
Gratallops,Tarragona,Gratallops,1395.52,4
Graus,Huesca,Graus,662.3,42
Grávalos,La Rioja,Grávalos,126.27,4
Grazalema,Cádiz,Grazalema,1085.46,45
Griegos,Teruel,Griegos,-,-
Grijalba,Burgos,Grijalba,0,0
Grijota,Palencia,Grijota,1003.34,77
Griñón,Madrid,Griñón,1756.68,118
Grisaleña,Burgos,Grisaleña,0,0
Grisel,Zaragoza,Grisel,-,-
Grisén,Zaragoza,Grisén,1115.38,11
Grove (O),Pontevedra,O Grove,1980.33,182
Guadahortuna,Granada,Guadahortuna,518.48,14
Guadalajara,Guadalajara,Guadalajara,1809.6,704
Guadalaviar,Teruel,Guadalaviar,-,-
Guadalcanal,Sevilla,Guadalcanal,-,-
Guadalcázar,Córdoba,Guadalcázar,601.46,65
Guadalix de la Sierra,Madrid,Guadalix de la Sierra,1612.91,67
Guadalmez,Ciudad Real,Guadalmez,349.16,2
Guadalupe,Cáceres,Guadalupe,565.14,43
Guadamur,Toledo,Guadamur,-,-
Guadarrama,Madrid,Guadarrama,2014.66,131
Guadasséquies,Valencia,Guadasséquies,-,-
Guadassuar,Valencia,Guadassuar,1562.79,83
Guadiana,Badajoz,Guadiana,-,-
Guadix,Granada,Guadix,799.2,255
Guadramiro,Salamanca,Guadramiro,300.0,2
Guájares (Los),Granada,Los Guájares,933.39,61
Gualba,Barcelona,Gualba,1300.45,37
Gualchos,Granada,Gualchos,959.38,23
Gualta,Girona,Gualta,2542.23,16
Guancha (La),Santa Cruz de Tenerife,La Guancha,1530.77,29
Guarda (A),Pontevedra,A Guarda,1017.98,191
Guardamar de la Safor,Valencia,Guardamar de la Safor,-,-
