codigo_ine,municipio,provincia,municipio_nombre_humano
05249,Umbrías,Ávila,Umbrías
50267,Uncastillo,Zaragoza,Uncastillo
31237,Unciti,Navarra,Unciti
50268,Undués de Lerda,Zaragoza,Undués de Lerda
30041,Unión (La),Murcia,La Unión
47176,Unión de Campos (La),Valladolid,La Unión de Campos
31238,Unzué/Untzue,Navarra,Unzué/Untzue
16219,Uña,Cuenca,Uña
49225,Uña de Quintana,Zamora,Uña de Quintana
09398,Úrbel del Castillo,Burgos,Úrbel del Castillo
45177,Urda,Toledo,Urda
31239,Urdazubi/Urdax,Navarra,Urdazubi/Urdax
31240,Urdiain,Navarra,Urdiain
24174,Urdiales del Páramo,León,Urdiales del Páramo
48089,Urduliz,Bizkaia,Urduliz
48074,Urduña/Orduña,Bizkaia,Urduña/Orduña
01054,Urkabustaiz,Álava,Urkabustaiz
20072,Urnieta,Gipuzkoa,Urnieta
47177,Urones de Castroponce,Valladolid,Urones de Castroponce
04096,Urrácal,Almería,Urrácal
31241,Urraul Alto,Navarra,Urraul Alto
31242,Urraul Bajo,Navarra,Urraul Bajo
44237,Urrea de Gaén,Teruel,Urrea de Gaén
50269,Urrea de Jalón,Zaragoza,Urrea de Jalón
20077,Urretxu,Gipuzkoa,Urretxu
50270,Urriés,Zaragoza,Urriés
31244,Urroz,Navarra,Urroz
31243,Urroz-Villa,Navarra,Urroz-Villa
47178,Urueña,Valladolid,Urueña
40210,Urueñas,Segovia,Urueñas
26160,Uruñuela,La Rioja,Uruñuela
17206,Urús,Girona,Urús
31245,Urzainqui/Urzainki,Navarra,Urzainqui/Urzainki
06136,Usagre,Badajoz,Usagre
50271,Used,Zaragoza,Used
12122,Useras/Useres (Les),Castellón,Les Useras/Useres
20073,Usurbil,Gipuzkoa,Usurbil
19296,Utande,Guadalajara,Utande
50272,Utebo,Zaragoza,Utebo
31246,Uterga,Navarra,Uterga
46249,Utiel,Valencia,Utiel
41095,Utrera,Sevilla,Utrera
44238,Utrillas,Teruel,Utrillas
31247,Uztárroz/Uztarroze,Navarra,Uztárroz/Uztarroze
08291,Vacarisses,Barcelona,Vacarisses
42190,Vadillo,Soria,Vadillo
49226,Vadillo de la Guareña,Zamora,Vadillo de la Guareña
05251,Vadillo de la Sierra,Ávila,Vadillo de la Sierra
09400,Vadocondes,Burgos,Vadocondes
17014,Vajol (La),Girona,La Vajol
24185,Val de San Lorenzo,León,Val de San Lorenzo
50274,Val de San Martín,Zaragoza,Val de San Martín
39095,Val de San Vicente,Cantabria,Val de San Vicente
15088,Val do Dubra,A Coruña,Val do Dubra
44239,Valacloche,Teruel,Valacloche
27063,Valadouro (O),Lugo,O Valadouro
44240,Valbona,Teruel,Valbona
47179,Valbuena de Duero,Valladolid,Valbuena de Duero
34186,Valbuena de Pisuerga,Palencia,Valbuena de Pisuerga
49227,Valcabado,Zamora,Valcabado
39091,Valdáliga,Cantabria,Valdáliga
28155,Valdaracete,Madrid,Valdaracete
19297,Valdarachas,Guadalajara,Valdarachas
10196,Valdastillas,Cáceres,Valdastillas
34192,Valde-Ucieza,Palencia,Valde-Ucieza
44241,Valdealgorfa,Teruel,Valdealgorfa
09403,Valdeande,Burgos,Valdeande
47180,Valdearcos de la Vega,Valladolid,Valdearcos de la Vega
19298,Valdearenas,Guadalajara,Valdearenas
19299,Valdeavellano,Guadalajara,Valdeavellano
42191,Valdeavellano de Tera,Soria,Valdeavellano de Tera
28156,Valdeavero,Madrid,Valdeavero
19300,Valdeaveruelo,Guadalajara,Valdeaveruelo
06137,Valdecaballeros,Badajoz,Valdecaballeros
10197,Valdecañas de Tajo,Cáceres,Valdecañas de Tajo
37330,Valdecarros,Salamanca,Valdecarros
05252,Valdecasa,Ávila,Valdecasa
16906,Valdecolmenas (Los),Cuenca,Los Valdecolmenas
19301,Valdeconcha,Guadalajara,Valdeconcha
44243,Valdecuenca,Teruel,Valdecuenca
49228,Valdefinjas,Zamora,Valdefinjas
24175,Valdefresno,León,Valdefresno
10198,Valdefuentes,Cáceres,Valdefuentes
37331,Valdefuentes de Sangusín,Salamanca,Valdefuentes de Sangusín
24176,Valdefuentes del Páramo,León,Valdefuentes del Páramo
02075,Valdeganga,Albacete,Valdeganga
42192,Valdegeña,Soria,Valdegeña
01055,Valdegovía/Gaubea,Álava,Valdegovía/Gaubea
19302,Valdegrudas,Guadalajara,Valdegrudas
37332,Valdehijaderos,Salamanca,Valdehijaderos
50273,Valdehorna,Zaragoza,Valdehorna
10199,Valdehúncar,Cáceres,Valdehúncar
06901,Valdelacalzada,Badajoz,Valdelacalzada
37333,Valdelacasa,Salamanca,Valdelacasa
10200,Valdelacasa de Tajo,Cáceres,Valdelacasa de Tajo
37334,Valdelageve,Salamanca,Valdelageve
42193,Valdelagua del Cerro,Soria,Valdelagua del Cerro
28157,Valdelaguna,Madrid,Valdelaguna
21071,Valdelarco,Huelva,Valdelarco
19303,Valdelcubo,Guadalajara,Valdelcubo
44244,Valdelinares,Teruel,Valdelinares
37335,Valdelosa,Salamanca,Valdelosa
44245,Valdeltormo,Teruel,Valdeltormo
24177,Valdelugueros,León,Valdelugueros
26161,Valdemadera,La Rioja,Valdemadera
42194,Valdemaluque,Soria,Valdemaluque
28158,Valdemanco,Madrid,Valdemanco
13086,Valdemanco del Esteras,Ciudad Real,Valdemanco del Esteras
28159,Valdemaqueda,Madrid,Valdemaqueda
16224,Valdemeca,Cuenca,Valdemeca
37336,Valdemierque,Salamanca,Valdemierque
24178,Valdemora,León,Valdemora
10201,Valdemorales,Cáceres,Valdemorales
28160,Valdemorillo,Madrid,Valdemorillo
16225,Valdemorillo de la Sierra,Cuenca,Valdemorillo de la Sierra
28161,Valdemoro,Madrid,Valdemoro
16227,Valdemoro-Sierra,Cuenca,Valdemoro-Sierra
42195,Valdenebro,Soria,Valdenebro
47181,Valdenebro de los Valles,Valladolid,Valdenebro de los Valles
19304,Valdenuño Fernández,Guadalajara,Valdenuño Fernández
10202,Valdeobispo,Cáceres,Valdeobispo
39092,Valdeolea,Cantabria,Valdeolea
16228,Valdeolivas,Cuenca,Valdeolivas
34189,Valdeolmillos,Palencia,Valdeolmillos
28162,Valdeolmos-Alalpardo,Madrid,Valdeolmos-Alalpardo
13087,Valdepeñas,Ciudad Real,Valdepeñas
23093,Valdepeñas de Jaén,Jaén,Valdepeñas de Jaén
19305,Valdepeñas de la Sierra,Guadalajara,Valdepeñas de la Sierra
24179,Valdepiélago,León,Valdepiélago
28163,Valdepiélagos,Madrid,Valdepiélagos
24180,Valdepolo,León,Valdepolo
42196,Valdeprado,Soria,Valdeprado
39093,Valdeprado del Río,Cantabria,Valdeprado del Río
40211,Valdeprados,Segovia,Valdeprados
24181,Valderas,León,Valderas
34190,Valderrábano,Palencia,Valderrábano
19306,Valderrebollo,Guadalajara,Valderrebollo
39094,Valderredible,Cantabria,Valderredible
24182,Valderrey,León,Valderrey
44246,Valderrobres,Teruel,Valderrobres
42197,Valderrodilla,Soria,Valderrodilla
37337,Valderrodrigo,Salamanca,Valderrodrigo
18914,Valderrubio,Granada,Valderrubio
24183,Valderrueda,León,Valderrueda
33034,Valdés,Asturias,Valdés
24184,Valdesamario,León,Valdesamario
49229,Valdescorriel,Zamora,Valdescorriel
19307,Valdesotos,Guadalajara,Valdesotos
47182,Valdestillas,Valladolid,Valdestillas
06138,Valdetorres,Badajoz,Valdetorres
28164,Valdetorres de Jarama,Madrid,Valdetorres de Jarama
16902,Valdetórtola,Cuenca,Valdetórtola
40212,Valdevacas de Montejo,Segovia,Valdevacas de Montejo
40213,Valdevacas y Guijar,Segovia,Valdevacas y Guijar
45179,Valdeverdeja,Toledo,Valdeverdeja
24187,Valdevimbre,León,Valdevimbre
09405,Valdezate,Burgos,Valdezate
28165,Valdilecha,Madrid,Valdilecha
09406,Valdorros,Burgos,Valdorros
15087,Valdoviño,A Coruña,Valdoviño
37338,Valdunciel,Salamanca,Valdunciel
47183,Valdunquillo,Valladolid,Valdunquillo
46250,Valencia,Valencia,Valencia
10203,Valencia de Alcántara,Cáceres,Valencia de Alcántara
24188,Valencia de Don Juan,León,Valencia de Don Juan
06139,Valencia de las Torres,Badajoz,Valencia de las Torres
06140,Valencia del Mombuey,Badajoz,Valencia del Mombuey
06141,Valencia del Ventoso,Badajoz,Valencia del Ventoso
41096,Valencina de la Concepción,Sevilla,Valencina de la Concepción
14063,Valenzuela,Córdoba,Valenzuela
13088,Valenzuela de Calatrava,Ciudad Real,Valenzuela de Calatrava
16903,Valeras (Las),Cuenca,Las Valeras
37339,Valero,Salamanca,Valero
22242,Valfarta,Huesca,Valfarta
19308,Valfermoso de Tajuña,Guadalajara,Valfermoso de Tajuña
36056,Valga,Pontevedra,Valga
26162,Valgañón,La Rioja,Valgañón
19309,Valhermoso,Guadalajara,Valhermoso
16231,Valhermoso de la Fuente,Cuenca,Valhermoso de la Fuente
44247,Valjunquera,Teruel,Valjunquera
12124,Vall d'Alba,Castellón,Vall d'Alba
03134,Vall d'Alcalà (La),Alicante,La Vall d'Alcalà
03135,Vall d'Ebo (La),Alicante,La Vall d'Ebo
17207,Vall d'en Bas (La),Girona,La Vall d'en Bas
12126,Vall d'Uixó (La),Castellón,La Vall d'Uixó
12125,Vall de Almonacid,Castellón,Vall de Almonacid
17208,Vall de Bianya (La),Girona,La Vall de Bianya
25043,Vall de Boí (La),Lleida,La Vall de Boí
25901,Vall de Cardós,Lleida,Vall de Cardós
03136,Vall de Gallinera,Alicante,Vall de Gallinera
03137,Vall de Laguar (La),Alicante,La Vall de Laguar
17209,Vall-llobrega,Girona,Vall-llobrega
46251,Vallada,Valencia,Vallada
47186,Valladolid,Valladolid,Valladolid
46252,Vallanca,Valencia,Vallanca
09408,Vallarta de Bureba,Burgos,Vallarta de Bureba
12123,Vallat,Castellón,Vallat
08292,Vallbona d'Anoia,Barcelona,Vallbona d'Anoia
25238,Vallbona de les Monges,Lleida,Vallbona de les Monges
08293,Vallcebre,Barcelona,Vallcebre
43158,Vallclara,Tarragona,Vallclara
07063,Valldemossa,Islas Baleares,Valldemossa
18902,Valle (El),Granada,El Valle
29093,Valle de Abdalajís,Málaga,Valle de Abdalajís
16173,Valle de Altomira (El),Cuenca,El Valle de Altomira
22243,Valle de Bardají,Huesca,Valle de Bardají
34196,Valle de Cerrato,Palencia,Valle de Cerrato
31086,Valle de Egüés/Eguesibar,Navarra,Valle de Egüés/Eguesibar
22901,Valle de Hecho,Huesca,Valle de Hecho
06146,Valle de la Serena,Badajoz,Valle de la Serena
09904,Valle de las Navas,Burgos,Valle de las Navas
22244,Valle de Lierp,Huesca,Valle de Lierp
09908,Valle de Losa,Burgos,Valle de Losa
09409,Valle de Manzanedo,Burgos,Valle de Manzanedo
06147,Valle de Matamoros,Badajoz,Valle de Matamoros
09410,Valle de Mena,Burgos,Valle de Mena
09411,Valle de Oca,Burgos,Valle de Oca
31194,Valle de Ollo/Ollaran,Navarra,Valle de Ollo/Ollaran
06148,Valle de Santa Ana,Badajoz,Valle de Santa Ana
09902,Valle de Santibáñez,Burgos,Valle de Santibáñez
09905,Valle de Sedano,Burgos,Valle de Sedano
40218,Valle de Tabladillo,Segovia,Valle de Tabladillo
09412,Valle de Tobalina,Burgos,Valle de Tobalina
48080,Valle de Trápaga-Trapagaran,Bizkaia,Valle de Trápaga-Trapagaran
09413,Valle de Valdebezana,Burgos,Valle de Valdebezana
09414,Valle de Valdelaguna,Burgos,Valle de Valdelaguna
09415,Valle de Valdelucio,Burgos,Valle de Valdelucio
39101,Valle de Villaverde,Cantabria,Valle de Villaverde
31260,Valle de Yerri/Deierri,Navarra,Valle de Yerri/Deierri
09416,Valle de Zamanzas,Burgos,Valle de Zamanzas
34902,Valle del Retortillo,Palencia,Valle del Retortillo
18907,Valle del Zalabí,Granada,Valle del Zalabí
38049,Valle Gran Rey,Santa Cruz de Tenerife,Valle Gran Rey
24191,Vallecillo,León,Vallecillo
44249,Vallecillo (El),Teruel,El Vallecillo
38050,Vallehermoso,Santa Cruz de Tenerife,Vallehermoso
09417,Vallejera,Burgos,Vallejera
37343,Vallejera de Riofrío,Salamanca,Vallejera de Riofrío
40219,Vallelado,Segovia,Vallelado
40220,Valleruela de Pedraza,Segovia,Valleruela de Pedraza
40221,Valleruela de Sepúlveda,Segovia,Valleruela de Sepúlveda
46253,Vallés,Valencia,Vallés
09418,Valles de Palenzuela,Burgos,Valles de Palenzuela
49230,Vallesa de la Guareña,Zamora,Vallesa de la Guareña
35032,Valleseco,Las Palmas,Valleseco
25240,Vallfogona de Balaguer,Lleida,Vallfogona de Balaguer
17170,Vallfogona de Ripollès,Girona,Vallfogona de Ripollès
43159,Vallfogona de Riucorb,Tarragona,Vallfogona de Riucorb
08294,Vallgorguina,Barcelona,Vallgorguina
12127,Vallibona,Castellón,Vallibona
08295,Vallirana,Barcelona,Vallirana
43160,Vallmoll,Tarragona,Vallmoll
08296,Vallromanes,Barcelona,Vallromanes
43161,Valls,Tarragona,Valls
25239,Valls d'Aguilar (Les),Lleida,Les Valls d'Aguilar
25906,Valls de Valira (Les),Lleida,Les Valls de Valira
09419,Valluércanes,Burgos,Valluércanes
50275,Valmadrid,Zaragoza,Valmadrid
09407,Valmala,Burgos,Valmala
45180,Valmojado,Toledo,Valmojado
18183,Válor,Granada,Válor
47184,Valoria la Buena,Valladolid,Valoria la Buena
50276,Valpalmas,Zaragoza,Valpalmas
37340,Valsalabroso,Salamanca,Valsalabroso
16234,Valsalobre,Cuenca,Valsalobre
40214,Valseca,Segovia,Valseca
14064,Valsequillo,Córdoba,Valsequillo
35031,Valsequillo de Gran Canaria,Las Palmas,Valsequillo de Gran Canaria
19310,Valtablado del Río,Guadalajara,Valtablado del Río
42198,Valtajeros,Soria,Valtajeros
40215,Valtiendas,Segovia,Valtiendas
31249,Valtierra,Navarra,Valtierra
50277,Valtorres,Zaragoza,Valtorres
38048,Valverde,Santa Cruz de Tenerife,Valverde
28166,Valverde de Alcalá,Madrid,Valverde de Alcalá
06142,Valverde de Burguillos,Badajoz,Valverde de Burguillos
47185,Valverde de Campos,Valladolid,Valverde de Campos
16236,Valverde de Júcar,Cuenca,Valverde de Júcar
10204,Valverde de la Vera,Cáceres,Valverde de la Vera
24189,Valverde de la Virgen,León,Valverde de la Virgen
06143,Valverde de Leganés,Badajoz,Valverde de Leganés
06144,Valverde de Llerena,Badajoz,Valverde de Llerena
19311,Valverde de los Arroyos,Guadalajara,Valverde de los Arroyos
06145,Valverde de Mérida,Badajoz,Valverde de Mérida
37341,Valverde de Valdelacasa,Salamanca,Valverde de Valdelacasa
21072,Valverde del Camino,Huelva,Valverde del Camino
10205,Valverde del Fresno,Cáceres,Valverde del Fresno
40216,Valverde del Majano,Segovia,Valverde del Majano
24190,Valverde-Enrique,León,Valverde-Enrique
16237,Valverdejo,Cuenca,Valverdejo
37342,Valverdón,Salamanca,Valverdón
43162,Vandellòs i l'Hospitalet de l'Infant,Tarragona,Vandellòs i l'Hospitalet de l'Infant
25909,Vansa i Fórnols (La),Lleida,La Vansa i Fórnols
16238,Vara de Rey,Cuenca,Vara de Rey
08297,Veciana,Barcelona,Veciana
24193,Vecilla (La),León,La Vecilla
37344,Vecinos,Salamanca,Vecinos
15089,Vedra,A Coruña,Vedra
24196,Vega de Espinareda,León,Vega de Espinareda
24197,Vega de Infanzones,León,Vega de Infanzones
39096,Vega de Liébana,Cantabria,Vega de Liébana
39097,Vega de Pas,Cantabria,Vega de Pas
47187,Vega de Ruiponce,Valladolid,Vega de Ruiponce
35033,Vega de San Mateo,Las Palmas,Vega de San Mateo
05253,Vega de Santa María,Ávila,Vega de Santa María
49231,Vega de Tera,Zamora,Vega de Tera
37345,Vega de Tirados,Salamanca,Vega de Tirados
24198,Vega de Valcarce,León,Vega de Valcarce
47188,Vega de Valdetronco,Valladolid,Vega de Valdetronco
49232,Vega de Villalobos,Zamora,Vega de Villalobos
16239,Vega del Codorno,Cuenca,Vega del Codorno
24194,Vegacervera,León,Vegacervera
33074,Vegadeo,Asturias,Vegadeo
49233,Vegalatrave,Zamora,Vegalatrave
40222,Veganzones,Segovia,Veganzones
24199,Vegaquemada,León,Vegaquemada
40223,Vegas de Matute,Segovia,Vegas de Matute
24201,Vegas del Condado,León,Vegas del Condado
18911,Vegas del Genil,Granada,Vegas del Genil
10902,Vegaviana,Cáceres,Vegaviana
37346,Veguillas (Las),Salamanca,Las Veguillas
44250,Veguillas de la Sierra,Teruel,Veguillas de la Sierra
32083,Veiga (A),Ourense,A Veiga
11039,Vejer de la Frontera,Cádiz,Vejer de la Frontera
45181,Velada,Toledo,Velada
42200,Velamazán,Soria,Velamazán
47189,Velascálvaro,Valladolid,Velascálvaro
05254,Velayos,Ávila,Velayos
04097,Velefique,Almería,Velefique
18184,Vélez de Benaudalla,Granada,Vélez de Benaudalla
04098,Vélez-Blanco,Almería,Vélez-Blanco
29094,Vélez-Málaga,Málaga,Vélez-Málaga
04099,Vélez-Rubio,Almería,Vélez-Rubio
47190,Velilla,Valladolid,Velilla
22245,Velilla de Cinca,Huesca,Velilla de Cinca
50278,Velilla de Ebro,Zaragoza,Velilla de Ebro
50279,Velilla de Jiloca,Zaragoza,Velilla de Jiloca
42201,Velilla de la Sierra,Soria,Velilla de la Sierra
42202,Velilla de los Ajos,Soria,Velilla de los Ajos
28167,Velilla de San Antonio,Madrid,Velilla de San Antonio
34199,Velilla del Río Carrión,Palencia,Velilla del Río Carrión
37347,Vellés (La),Salamanca,La Vellés
16240,Vellisca,Cuenca,Vellisca
47191,Velliza,Valladolid,Velliza
28168,Vellón (El),Madrid,El Vellón
22909,Vencillón,Huesca,Vencillón
43163,Vendrell (El),Tarragona,El Vendrell
49234,Venialbo,Zamora,Venialbo
34023,Venta de Baños,Palencia,Venta de Baños
46254,Venta del Moro,Valencia,Venta del Moro
17210,Ventalló,Girona,Ventalló
45182,Ventas con Peña Aguilera (Las),Toledo,Las Ventas con Peña Aguilera
18185,Ventas de Huelma,Granada,Ventas de Huelma
45183,Ventas de Retamosa (Las),Toledo,Las Ventas de Retamosa
45184,Ventas de San Julián (Las),Toledo,Las Ventas de San Julián
26163,Ventosa,La Rioja,Ventosa
47192,Ventosa de la Cuesta,Valladolid,Ventosa de la Cuesta
37348,Ventosa del Río Almar,Salamanca,Ventosa del Río Almar
40224,Ventosilla y Tejadilla,Segovia,Ventosilla y Tejadilla
26164,Ventrosa,La Rioja,Ventrosa
28169,Venturada,Madrid,Venturada
04100,Vera,Almería,Vera
50280,Vera de Moncayo,Zaragoza,Vera de Moncayo
25242,Verdú,Lleida,Verdú
32084,Verea,Ourense,Verea
03138,Verger (El),Alicante,El Verger
17211,Verges,Girona,Verges
32085,Verín,Ourense,Verín
34201,Vertavillo,Palencia,Vertavillo
43164,Vespella de Gaià,Tarragona,Vespella de Gaià
49235,Vezdemarbán,Zamora,Vezdemarbán
22247,Viacamp y Litera,Huesca,Viacamp y Litera
31251,Viana,Navarra,Viana
47193,Viana de Cega,Valladolid,Viana de Cega
42204,Viana de Duero,Soria,Viana de Duero
19314,Viana de Jadraque,Guadalajara,Viana de Jadraque
32086,Viana do Bolo,Ourense,Viana do Bolo
10206,Viandar de la Vera,Cáceres,Viandar de la Vera
02076,Vianos,Albacete,Vianos
04101,Viator,Almería,Viator
08298,Vic,Barcelona,Vic
04102,Vícar,Almería,Vícar
27064,Vicedo (O),Lugo,O Vicedo
22248,Vicién,Huesca,Vicién
38051,Victoria (La),Córdoba,La Victoria
14065,Victoria de Acentejo (La),Santa Cruz de Tenerife,La Victoria de Acentejo
09422,Vid de Bureba (La),Burgos,La Vid de Bureba
34093,Vid de Ojeda (La),Palencia,La Vid de Ojeda
09421,Vid y Barrios (La),Burgos,La Vid y Barrios
31252,Vidángoz/Bidankoze,Navarra,Vidángoz/Bidankoze
49236,Vidayanes,Zamora,Vidayanes
49237,Videmala,Zamora,Videmala
37349,Vídola (La),Salamanca,La Vídola
17212,Vidrà,Girona,Vidrà
17213,Vidreres,Girona,Vidreres
25243,Vielha e Mijaran,Lleida,Vielha e Mijaran
50281,Vierlas,Zaragoza,Vierlas
36057,Vigo,Pontevedra,Vigo
26165,Viguera,La Rioja,Viguera
36059,Vila de Cruces,Pontevedra,Vila de Cruces
12135,Vila-real,Castellón,Vila-real
43170,Vila-rodona,Tarragona,Vila-rodona
17230,Vila-sacra,Girona,Vila-sacra
25252,Vila-sana,Lleida,Vila-sana
43171,Vila-seca,Tarragona,Vila-seca
43165,Vilabella,Tarragona,Vilabella
17214,Vilabertran,Girona,Vilabertran
17215,Vilablareix,Girona,Vilablareix
36058,Vilaboa,Pontevedra,Vilaboa
08299,Vilada,Barcelona,Vilada
17217,Viladamat,Girona,Viladamat
17216,Viladasens,Girona,Viladasens
08301,Viladecans,Barcelona,Viladecans
08300,Viladecavalls,Barcelona,Viladecavalls
17218,Vilademuls,Girona,Vilademuls
17220,Viladrau,Girona,Viladrau
12128,Vilafamés,Castellón,Vilafamés
17221,Vilafant,Girona,Vilafant
38052,Vilaflor de Chasna,Santa Cruz de Tenerife,Vilaflor de Chasna
07065,Vilafranca de Bonany,Islas Baleares,Vilafranca de Bonany
08305,Vilafranca del Penedès,Barcelona,Vilafranca del Penedès
12129,Vilafranca/Villafranca del Cid,Castellón,Vilafranca/Villafranca del Cid
36060,Vilagarcía de Arousa,Pontevedra,Vilagarcía de Arousa
25244,Vilagrassa,Lleida,Vilagrassa
17223,Vilajuïga,Girona,Vilajuïga
27065,Vilalba,Lugo,Vilalba
43175,Vilalba dels Arcs,Tarragona,Vilalba dels Arcs
08306,Vilalba Sasserra,Barcelona,Vilalba Sasserra
25245,Vilaller,Lleida,Vilaller
17224,Vilallonga de Ter,Girona,Vilallonga de Ter
43166,Vilallonga del Camp,Tarragona,Vilallonga del Camp
46255,Vilallonga/Villalonga,Valencia,Vilallonga/Villalonga
17225,Vilamacolum,Girona,Vilamacolum
17226,Vilamalla,Girona,Vilamalla
17227,Vilamaniscle,Girona,Vilamaniscle
32087,Vilamarín,Ourense,Vilamarín
32088,Vilamartín de Valdeorras,Ourense,Vilamartín de Valdeorras
46256,Vilamarxant,Valencia,Vilamarxant
25247,Vilamòs,Lleida,Vilamòs
17228,Vilanant,Girona,Vilanant
12132,Vilanova d'Alcolea,Castellón,Vilanova d'Alcolea
43167,Vilanova d'Escornalbou,Tarragona,Vilanova d'Escornalbou
36061,Vilanova de Arousa,Pontevedra,Vilanova de Arousa
25248,Vilanova de Bellpuig,Lleida,Vilanova de Bellpuig
25249,Vilanova de l'Aguda,Lleida,Vilanova de l'Aguda
25254,Vilanova de la Barca,Lleida,Vilanova de la Barca
25250,Vilanova de Meià,Lleida,Vilanova de Meià
43168,Vilanova de Prades,Tarragona,Vilanova de Prades
08303,Vilanova de Sau,Barcelona,Vilanova de Sau
25251,Vilanova de Segrià,Lleida,Vilanova de Segrià
08302,Vilanova del Camí,Barcelona,Vilanova del Camí
08902,Vilanova del Vallès,Barcelona,Vilanova del Vallès
08307,Vilanova i la Geltrú,Barcelona,Vilanova i la Geltrú
43169,Vilaplana,Tarragona,Vilaplana
32089,Vilar de Barrio,Ourense,Vilar de Barrio
12134,Vilar de Canes,Castellón,Vilar de Canes
32090,Vilar de Santos,Ourense,Vilar de Santos
32091,Vilardevós,Ourense,Vilardevós
32092,Vilariño de Conso,Ourense,Vilariño de Conso
15091,Vilarmaior,A Coruña,Vilarmaior
15090,Vilasantar,A Coruña,Vilasantar
08214,Vilassar de Dalt,Barcelona,Vilassar de Dalt
08219,Vilassar de Mar,Barcelona,Vilassar de Mar
17222,Vilaür,Girona,Vilaür
12136,Vilavella (La),Castellón,La Vilavella
43172,Vilaverd,Tarragona,Vilaverd
23094,Vilches,Jaén,Vilches
43173,Vilella Alta (La),Tarragona,La Vilella Alta
43174,Vilella Baixa (La),Tarragona,La Vilella Baixa
09423,Vileña,Burgos,Vileña
45186,Villa de Don Fadrique (La),Toledo,La Villa de Don Fadrique
38053,Villa de Mazo,Santa Cruz de Tenerife,Villa de Mazo
18149,Villa de Otura,Granada,Villa de Otura
02077,Villa de Ves,Albacete,Villa de Ves
10207,Villa del Campo,Cáceres,Villa del Campo
28171,Villa del Prado,Madrid,Villa del Prado
10208,Villa del Rey,Cáceres,Villa del Rey
14066,Villa del Río,Córdoba,Villa del Río
47195,Villabáñez,Valladolid,Villabáñez
47196,Villabaruz de Campos,Valladolid,Villabaruz de Campos
34202,Villabasta de Valdavia,Palencia,Villabasta de Valdavia
21073,Villablanca,Huelva,Villablanca
24202,Villablino,León,Villablino
20075,Villabona,Gipuzkoa,Villabona
47197,Villabrágima,Valladolid,Villabrágima
24203,Villabraz,León,Villabraz
49238,Villabrázaro,Zamora,Villabrázaro
01057,Villabuena de Álava/Eskuernaga,Álava,Villabuena de Álava/Eskuernaga
49239,Villabuena del Puente,Zamora,Villabuena del Puente
45185,Villacañas,Toledo,Villacañas
