Provincia,Municipio,Localidad,Nombre,Ubicación
BURGOS,Espinosa de los Monteros,ESPINOSA DE LOS MONTEROS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ESPINOSA DE LOS MONTEROS
BURGOS,Huerta de Rey,HUERTA DE REY,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD HUERTA DE REY
BURGOS,Lerma,LERMA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LERMA
BURGOS,Medina de Pomar,MEDINA DE POMAR,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MEDINA DE POMAR
BURGOS,Melgar de Fernamental,MELGAR DE FERNAMENTAL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MELGAR DE FERNAMENTAL
JAÉN,"Carolina, La",CAROLINA (LA),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL LA CAROLINA - "PURÍSIMA CONCEPCIÓN"
JAÉN,Castillo de Locubín,CASTILLO DE LOCUBÍN,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL CASTILLO DE LOCUBÍN
JAÉN,Cazorla,CAZORLA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD CAZORLA
JAÉN,Huelma,HUELMA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD HUELMA
JAÉN,Huesa,HUESA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),HUESA - URGENCIAS
JAÉN,Jaén,JAÉN,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD VIRGEN DE LA CAPILLA
JAÉN,Jimena,JIMENA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL JIMENA
JAÉN,Jódar,JÓDAR,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD JÓDAR - "DOCTOR RICARDO FERNÁNDEZ VALADEZ"
JAÉN,Larva,LARVA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL LARVA
JAÉN,Linares,LINARES,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LINARES A - "VIRGEN DE LINAREJOS"
JAÉN,Lopera,LOPERA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL LOPERA
JAÉN,Mancha Real,MANCHA REAL,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MANCHA REAL
JAÉN,Marmolejo,MARMOLEJO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL MARMOLEJO
JAÉN,Martos,MARTOS,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MARTOS
JAÉN,Mengíbar,MENGÍBAR,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MENGÍBAR DR MANUEL POLAINA BAILON
JAÉN,Montizón,VENTA DE LOS SANTOS,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL VENTA DE LOS SANTOS
JAÉN,Navas de San Juan,NAVAS DE SAN JUAN,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL NAVAS DE SAN JUAN
JAÉN,Orcera,ORCERA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD ORCERA
JAÉN,Peal de Becerro,PEAL DE BECERRO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD PEAL DE BECERRO
JAÉN,Porcuna,PORCUNA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD PORCUNA
JAÉN,Pozo Alcón,POZO ALCÓN,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD POZO ALCÓN
JAÉN,Quesada,QUESADA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL QUESADA
JAÉN,Santiago de Calatrava,SANTIAGO DE CALATRAVA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL SANTIAGO DE CALATRAVA
JAÉN,Santiago-Pontones,SANTIAGO-PONTONES,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SANTIAGO - PONTONES
JAÉN,Santiago-Pontones,SANTIAGO-PONTONES,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL PONTONES
JAÉN,Santiago-Pontones,COTO RÍOS,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL COTO RÍOS
JAÉN,Santisteban del Puerto,SANTISTEBAN DEL PUERTO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SANTISTEBAN DEL PUERTO
JAÉN,Santo Tomé,SANTO TOMÉ,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL SANTO TOMÉ
JAÉN,Torredelcampo,TORRE DEL CAMPO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD TORRE DEL CAMPO
JAÉN,Torredonjimeno,TORREDONJIMENO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD TORREDONJIMENO
JAÉN,Torreperogil,TORREPEROGIL,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD TORREPEROGIL
JAÉN,Úbeda,ÚBEDA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD ÚBEDA
JAÉN,Valdepeñas de Jaén,VALDEPEÑAS DE JAÉN,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL VALDEPEÑAS
JAÉN,Vilches,VILCHES,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL VILCHES
JAÉN,Villacarrillo,VILLACARRILLO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD VILLACARRILLO
JAÉN,Villanueva de la Reina,VILLANUEVA DE LA REINA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL VILLANUEVA DE LA REINA
JAÉN,Villanueva del Arzobispo,VILLANUEVA DEL ARZOBISPO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD VILLANUEVA DEL ARZOBISPO
JAÉN,"Villares, Los",VILLARES (LOS),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL LOS VILLARES
JAÉN,Villatorres,VILLARGORDO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL VILLARGORDO
LEÓN,Astorga,ASTORGA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ASTORGA I
LEÓN,"Bañeza, La",BAÑEZA (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA BAÑEZA I
LEÓN,Bembibre,BEMBIBRE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BEMBIBRE
LEÓN,Benavides,BENAVIDES DE ORBIGO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD RIBERA DE ORBIGO
LEÓN,Boñar,BOÑAR,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BOÑAR
LEÓN,Cacabelos,CACABELOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CACABELOS
LEÓN,Cistierna,CISTIERNA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CISTIERNA
LEÓN,Encinedo,QUINTANILLA DE LOSADA,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL QUINTANILLA DE LOSADA
LEÓN,Fabero,FABERO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD FABERO
LEÓN,Gradefes,GRADEFES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD RIBERA DEL ESLA
LEÓN,Igüeña,TREMOR DE ARRIBA,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL TREMOR DE ARRIBA
LEÓN,León,ARMUNIA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ARMUNIA
LEÓN,León,LEÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD JOSE AGUADO - LEÓN V
LEÓN,León,LEÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ERAS DE RENUEVA
LEÓN,León,LEÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA MAGDALENA
LEÓN,Mansilla de las Mulas,MANSILLA DE LAS MULAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MANSILLA DE LAS MULAS
LEÓN,Matallana de Torío,MATALLANA DE TORÍO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MATALLANA DE TORÍO
LEÓN,"Pola de Gordón, La",POLA DE GORDÓN (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA POLA DE GORDÓN
LEÓN,Ponferrada,PONFERRADA,PUNTO DE ATENCIÓN CONTINUADA (PAC),PAC INTEGRADO URBANO PONFERRADA - CENTRO SALUD PONFERRADA II
LEÓN,Puente de Domingo Flórez,PUENTE DE DOMINGO FLÓREZ,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PUENTE DE DOMINGO FLÓREZ
LEÓN,Riaño,RIAÑO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD RIAÑO
LEÓN,"Robla, La",LA ROBLA,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL LA ROBLA
LEÓN,Sahagún,SAHAGÚN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SAHAGÚN
LEÓN,San Andrés del Rabanedo,TROBAJO DEL CAMINO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TROBAJO DEL CAMINO
LEÓN,San Emiliano,SAN EMILIANO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BABIA
LEÓN,Santa María del Páramo,SANTA MARÍA DEL PÁRAMO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SANTA MARÍA DEL PARAMO
LEÓN,Toreno,TORENO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TORENO
LEÓN,Truchas,TRUCHAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA CABRERA
LEÓN,Valderas,VALDERAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VALDERAS
LEÓN,Valencia de Don Juan,VALENCIA DE DON JUAN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VALENCIA DE DON JUAN
LEÓN,Villablino,VILLABLINO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLABLINO
LEÓN,Villafranca del Bierzo,VILLAFRANCA DEL BIERZO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLAFRANCA DEL BIERZO
LLEIDA,Albatàrrec,ALBATÀRREC,CENTRO DE ATENCIÓN CONTINUADA (CAC),CONSULTORIO LOCAL ALBATÀRREC
LLEIDA,Alcarràs,ALCARRÀS,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD ALCARRÁS
LLEIDA,Almacelles,ALMACELLES,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD ALMACELLES
LLEIDA,Almenar,ALMENAR,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD ALMENAR
LLEIDA,Alpicat,ALPICAT,CENTRO DE ATENCIÓN CONTINUADA (CAC),CONSULTORIO LOCAL ALPICAT
LLEIDA,Artesa de Segre,ARTESA DE SEGRE,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD ARTESA DE SEGRE
LLEIDA,Balaguer,BALAGUER,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD BALAGUER
LLEIDA,Bellpuig,BELLPUIG,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD BELLPUIG
LLEIDA,Bellver de Cerdanya,BELLVER DE CERDANYA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALU BELLVER DE CERDANYA
LLEIDA,"Borges Blanques, Les",BORGES BLANQUES (LES),CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD LES BORGES BLANQUES
LLEIDA,Cervera,CERVERA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD CERVERA
LLEIDA,"Granadella, La",GRANADELLA (LA),CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD LA GRANADELLA
LLEIDA,Guissona,GUISSONA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD GUISSONA
LLEIDA,Josa i Tuixén,JOSA I TUIXÉN,CENTRO DE ATENCIÓN CONTINUADA (CAC),CONSULTORIO LOCAL TUIXÉN
LLEIDA,Lleida,LLEIDA,CENTRO DE URGENCIAS DE ATENCIÓN PRIMARIA (CUAP),CUAP PRAT DE LA RIBA
LLEIDA,Mollerussa,MOLLERUSSA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD MOLLERUSSA
LLEIDA,Oliana,OLIANA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD OLIANA
LLEIDA,Ponts,PONTS,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD PONTS
LLEIDA,"Pobla de Segur, La",POBLA DE SEGUR (LA),CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD POBLA DE SEGUR
LLEIDA,"Pont de Suert, El",PONT DE SUERT (EL),CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD EL PONT DE SUERT
LLEIDA,Sant Llorenç de Morunys,SANT LLORENÇ DE MORUNYS,CENTRO DE ATENCIÓN CONTINUADA (CAC),CONSULTORIO LOCAL SANT LLORENÇ DE MORUNYS
LLEIDA,"Seu d'Urgell, La",SEU D'URGELL (LA),CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD LA SEU D' URGELL
LLEIDA,Solsona,SOLSONA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD SOLSONÈS
LLEIDA,Sort,SORT,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD SORT
ZARAGOZA,Mequinenza,MEQUINENZA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MEQUINENZA
ZARAGOZA,Morata de Jalón,MORATA DE JALÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MORATA DE JALÓN
ZARAGOZA,Nuévalos,NUÉVALOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL NUÉVALOS
ZARAGOZA,Sabiñán,SABIÑÁN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SABIÑÁN
ZARAGOZA,Sádaba,SÁDABA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SÁDABA
ZARAGOZA,Sástago,SÁSTAGO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SÁSTAGO
ZARAGOZA,Sos del Rey Católico,SOS DEL REY CATÓLICO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SOS DEL REY CATÓLICO
ZARAGOZA,Tarazona,TARAZONA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD TARAZONA
ZARAGOZA,Tauste,TAUSTE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TAUSTE
ZARAGOZA,Used,USED,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL USED
ZARAGOZA,Utebo,UTEBO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD UTEBO
ZARAGOZA,Villamayor de Gállego,VILLAMAYOR DE GÁLLEGO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLAMAYOR DE GÁLLEGO
ZARAGOZA,Villarroya de la Sierra,VILLARROYA DE LA SIERRA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLARROYA DE LA SIERRA
ZARAGOZA,Zaragoza,ZARAGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO DE SALUD ACTUR NORTE
ZARAGOZA,Zaragoza,ZARAGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD AMPARO POCH
ZARAGOZA,Zaragoza,ZARAGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC) Y PAC PEDIATRICO,CENTRO SALUD BOMBARDA
ZARAGOZA,Zaragoza,ZARAGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MUÑOZ FERNÁNDEZ - SAGASTA
ZARAGOZA,Zaragoza,ZARAGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LAS FUENTES NORTE
ZARAGOZA,Zaragoza,CASETAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CASETAS
ZARAGOZA,Zaragoza,ZARAGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SANTA ISABEL
ZARAGOZA,Zaragoza,ZARAGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PICARRAL (ZALFONADA-BALSAS EBRO VIEJO)
ZARAGOZA,Zaragoza,ZARAGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA JOTA
ZARAGOZA,Zaragoza,ZARAGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA ALMOZARA
ZARAGOZA,Zaragoza,ZARAGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD  VALDEFIERRO
ZARAGOZA,Zuera,ZUERA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ZUERA
CEUTA,Ceuta,CEUTA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO DE URGENCIAS JOSÉ LAFONT
MELILLA,Melilla,MELILLA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD ZONA OESTE - ALFONSO XIII
OURENSE,Ribadavia,RIBADAVIA (SAN DOMINGOS),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD RIBADAVIA
OURENSE,"Veiga, A",VEIGA (A) (SANTA MARÍA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD A VEIGA
OURENSE,Verín,VERÍN (SANTA MARÍA A MAIOR),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VERIN
OURENSE,Viana do Bolo,VIANA DO BOLO (SANTA MARÍA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VIANA DO BOLO
OURENSE,Xinzo de Limia,XINZO DE LIMIA (SANTA MARIÑA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD XINZO DE LIMIA
ASTURIAS,Allande,POLA DE ALLANDE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL POLA DE ALLANDE
ASTURIAS,Allande,BERDUCEDO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL BERDUCEDO
ASTURIAS,Aller,MOREA/MOREDA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MOREDA
ASTURIAS,Aller,CABANAQUINTA/CABAÑAQUINTA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CABAÑAQUINTA
ASTURIAS,Avilés,AVILÉS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLALEGRE - LA LUZ
ASTURIAS,Avilés,AVILÉS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LLANO PONTE
ASTURIAS,Avilés,AVILÉS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA MAGDALENA
ASTURIAS,Avilés,AVILÉS,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD EL QUIRINAL
ASTURIAS,Avilés,AVILÉS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SABUGO
ASTURIAS,Avilés,AVILÉS,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO DE URGENCIAS AVILÉS
ASTURIAS,Belmonte de Miranda,BELMONTE/BALMONTE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL BELMONTE
ASTURIAS,Boal,BOAL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL BOAL
ASTURIAS,Cabrales,CARREÑA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL CARREÑA DE CABRALES
ASTURIAS,Candamo,SAN ROMÁN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO PERIFÉRICO SAN ROMÁN DE CANDAMO
ASTURIAS,Cangas de Onís,CANGAS DE ONÍS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CANGAS DE ONÍS
ASTURIAS,Cangas del Narcea,CANGAS DEL NARCEA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CANGAS DEL NARCEA
ASTURIAS,Carreño,CANDÁS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CANDÁS
ASTURIAS,Castrillón,PIEDRAS BLANCAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PIEDRAS BLANCAS
ASTURIAS,Colunga,COLUNGA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD COLUNGA
ASTURIAS,Corvera de Asturias,LAS VEGAS/LES VEGUES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LAS VEGAS
ASTURIAS,Cudillero,CUDILLERO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CUDILLERO
ASTURIAS,Degaña,DEGAÑA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL DEGAÑA
ASTURIAS,Gijón,GIJON/XIXON,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LA CALZADA II
ASTURIAS,Gijón,GIJON/XIXON,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD NATAHOYO
ASTURIAS,Gijón,GIJON/XIXON,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ROCES-MONTEVIL
ASTURIAS,Gijón,GIJON/XIXON,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PERCHERA
ASTURIAS,Gijón,GIJON/XIXON,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CONTRUECES
ASTURIAS,Gijón,GIJON/XIXON,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD EL LLANO
ASTURIAS,Gijón,GIJON/XIXON,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SEVERO OCHOA
ASTURIAS,Gijón,GIJON/XIXON,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LAVIADA
ASTURIAS,Gijón,GIJON/XIXON,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD EL COTO
ASTURIAS,Gijón,GIJON/XIXON,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD PUERTA DE LA VILLA
ASTURIAS,Gijón,GIJON/XIXON,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD EL PARQUE-SOMIO
ASTURIAS,Gozón,LUANCO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LUANCO
ASTURIAS,Grado,GRAU/GRADO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD GRADO
ASTURIAS,Ibias,SAN ANTOLÍN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL SAN ANTOLÍN DE IBIAS
ASTURIAS,Ibias,LUIÑA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL TORMALEO
ASTURIAS,Illano,ILLANO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL ILLANO
ASTURIAS,Langreo,LANGREO/LLANGREU,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LA FELGUERA
ASTURIAS,Langreo,LANGREO/LLANGREU,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD RIAÑO
ASTURIAS,Langreo,LANGREO/LLANGREU,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SAMA DE LANGREO
ASTURIAS,Laviana,LA POLA LLAVIANA/POLA DE LAVIANA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD POLA DE LAVIANA
ASTURIAS,Lena,LA POLA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD POLA DE LENA
ASTURIAS,Lena,CAMPUMANES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO PERIFÉRICO CAMPOMANES
ASTURIAS,Llanera,POSADA DE LLANERA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD POSADA DE LLANERA
ASTURIAS,Llanes,POSADA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO PERIFÉRICO POSADA DE LLANES
ASTURIAS,Llanes,LLANES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LLANES
ASTURIAS,Mieres,TURÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO PERIFÉRICO VALLE DE TURÓN
ASTURIAS,Mieres,PEÑULE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD FIGAREDO
ASTURIAS,Mieres,MIERES DEL CAMIN,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MIERES - SUR
ASTURIAS,Morcín,SANTA EULALIA DE MORCÍN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL SANTA EULALIA
ASTURIAS,Nava,NAVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD NAVA
ASTURIAS,Navia,NAVIA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD NAVIA
ASTURIAS,Noreña,NOREÑA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD NOREÑA - DR. LUIS PEÑA RUBIO
